c0,c1,c2,Requested_tolerance,estimated_error,l0,l1,l2,Total_retrieve_size,MaxErr,MSE,PSNR
5.47,4.51,0.84,80,73.9,8,8,6,6537,21.2915,0.507782,61.5865
1.61,3.86,4.11,80,76.64,6,8,8,8899,10.4096,0.257208,64.5404
5.34,1.17,1.41,80,74.52,8,7,6,5684,22.3569,0.588073,60.9489
0.8,0.98,2.16,80,78.72,5,6,7,5255,27.9312,1.23189,57.7375
2.72,4.72,0.66,80,69.76,7,8,6,6119,20.1665,0.545549,61.2749
0.19,4.53,2.72,80,64.68,5,9,7,7987,18.036,0.688096,60.2667
5.49,4.22,4.99,80,67.78,8,9,8,10881,6.25964,0.0901809,69.0921
0.1,2.88,4.55,80,62.64,4,8,8,8437,23.0087,1.01348,58.5851
4.06,1.76,3.53,80,78.68,8,8,7,7848,11.1256,0.239732,64.846
2.36,0.56,0.29,80,73.92,6,6,4,2752,84.4163,3.80528,52.8394
5.27,0.02,4.8,80,54.06,8,3,8,7259,156.059,6.74749,50.3518
3.68,4.93,1.83,80,76.08,8,8,7,7848,11.1256,0.239732,64.846
2.11,0.72,5.45,80,75.08,7,6,8,7731,20.7441,0.670836,60.3771
4.01,3.76,0.61,80,65.64,7,8,6,6119,20.1665,0.545549,61.2749
1.83,4.28,0.13,80,65.52,6,8,4,4285,80.0648,3.32567,53.4244
3.01,0.77,1.2,80,75.08,7,6,6,4586,24.9185,1.06476,58.3707
3.11,1.24,1.86,80,62.04,7,7,7,6577,13.3528,0.36036,63.0759
2.9,4.14,1.88,80,74.8,7,8,7,7430,12.8756,0.27747,64.2111
2.82,2.5,0.16,80,71.76,7,7,4,3797,76.5749,3.3052,53.4513
0.04,2.26,2.02,80,71.04,3,7,7,5642,43.6786,1.74751,56.219
0.21,4.64,1.85,80,73.44,4,8,7,6603,24.747,1.13526,58.0923
2.59,0.58,2.47,80,78.8,6,6,7,5532,27.9312,0.887955,59.1593
