c0,c1,c2,Requested_tolerance,estimated_error,l0,l1,l2,Total_retrieve_size,MaxErr,MSE,PSNR
4.78,4.94,5.53,1377.89,1176.96,9,10,8,356307,126.622,7.06195,74.2951
1.02,0.37,2.49,1377.89,957.44,7,7,7,74386,463.379,18.725,70.0601
1.82,1.46,1.67,1377.89,1034.24,7,8,7,91087,346.25,15.5304,70.8725
3.73,5.12,2.7,1377.89,1138.24,9,10,7,252214,204.305,8.61608,73.4312
2.6,2.54,1.28,1377.89,1310.72,7,8,7,91087,346.25,15.5304,70.8725
5.15,0.84,1.22,1377.89,1169.28,8,8,6,81858,447.661,15.3541,70.9221
0.48,1.3,2.46,1377.89,1085.44,6,8,7,87009,368.713,18.9894,69.9992
0.03,2.43,0.43,1377.89,1093.12,4,8,5,34777,990.673,32.0821,67.7217
0.15,4.56,1.61,1377.89,1072.64,5,9,7,115894,436.815,21.0206,69.5579
0.81,4.42,1.13,1377.89,1248,7,9,6,95255,380.52,16.0048,70.7418
4.27,4.02,4.46,1377.89,1222.08,9,9,8,268808,156.755,8.57063,73.4542
1.72,0.16,2.21,1377.89,949.76,7,6,7,69659,716.47,21.4321,69.4737
5.33,3.99,1.16,1377.89,1148.8,8,9,7,142128,216.865,11.6848,72.1081
0.52,5.15,0.52,1377.89,1324.8,6,9,5,71023,711.629,20.8871,69.5855
1.1,4.45,3.64,1377.89,1176.32,7,9,8,227399,199.953,12.441,71.8358
3.65,0.16,0.36,1377.89,1163.52,7,5,5,18536,1730.06,28.6599,68.2116
5.42,1.68,0.81,1377.89,1191.68,8,8,6,81858,447.661,15.3541,70.9221
0.08,2.65,5.37,1377.89,1067.52,5,9,8,219987,393.142,19.5707,69.8683
3.53,4.74,0.5,1377.89,1314.56,7,9,6,95255,380.52,16.0048,70.7418
4.74,3.89,2,1377.89,1313.28,8,9,7,142128,216.865,11.6848,72.1081
0.68,2.58,3.1,1377.89,1210.88,7,9,7,123306,263.87,13.926,71.3461
2.1,1.9,0.68,1377.89,1103.36,7,8,6,63036,427.457,17.6287,70.3221
5.02,3.98,4.74,1377.89,1276.8,9,9,8,268808,156.755,8.57063,73.4542
0.22,2.11,2.42,1377.89,1272.32,5,8,7,83675,530.354,22.6758,69.2287
0.5,1.76,0.2,1377.89,1361.92,5,7,5,18769,919.28,29.0146,68.1582
3.99,3.75,3.79,1377.89,1092.8,9,9,8,268808,156.755,8.57063,73.4542
1.08,2.03,3.03,1377.89,1173.76,7,9,7,123306,263.87,13.926,71.3461
4.12,1.11,1.28,1377.89,1203.2,8,8,6,81858,447.661,15.3541,70.9221
3.03,1.58,2.06,1377.89,1319.68,7,8,7,91087,346.25,15.5304,70.8725
2.95,1.92,1.16,1377.89,1166.08,7,8,7,91087,346.25,15.5304,70.8725
0.04,3.13,4.28,1377.89,968.96,5,9,8,219987,393.142,19.5707,69.8683
2.35,2.39,2.75,1377.89,1310.72,7,9,7,123306,263.87,13.926,71.3461
1.48,3.94,3.48,1377.89,1044.48,8,9,8,246221,150.868,10.1725,72.71
0.54,0.53,4.03,1377.89,1372.16,7,7,7,74386,463.379,18.725,70.0601
4.04,0.97,4.11,1377.89,903.68,9,8,8,236589,235.238,10.1804,72.7067
0.69,0.08,5.4,1377.89,820.48,7,7,8,178479,418.834,17.3881,70.3818
3.44,5.38,1.83,1377.89,1377.28,8,9,7,142128,216.865,11.6848,72.1081
4.65,1.1,1.9,1377.89,1363.2,7,8,7,91087,346.25,15.5304,70.8725
5.46,0.83,3.13,1377.89,1363.2,8,8,7,109909,287.267,13.2572,71.5598
2.69,0.08,2.93,1377.89,1176.32,7,6,7,69659,716.47,21.4321,69.4737
3.1,3.61,0.3,1377.89,1166.08,7,9,5,75101,711.629,17.3439,70.3928
3.04,5.04,3.56,1377.89,1295.36,8,9,8,246221,150.868,10.1725,72.71
3.39,3.9,5.32,1377.89,1288.64,9,9,8,268808,156.755,8.57063,73.4542
4.3,5.2,4.63,1377.89,1063.04,9,10,8,356307,126.622,7.06195,74.2951
2.7,4.58,1.12,1377.89,1218.56,7,9,7,123306,263.87,13.926,71.3461
3.54,1.94,3.52,1377.89,1376,8,9,7,142128,216.865,11.6848,72.1081
0.94,5.49,2.8,1377.89,1188.48,7,10,7,210805,248.381,12.4973,71.8162
2.76,1.63,5.11,1377.89,1039.36,8,9,8,246221,150.868,10.1725,72.71
1.54,1.56,4.71,1377.89,999.68,7,9,8,227399,199.953,12.441,71.8358
2.84,0.73,1.74,1377.89,1182.72,7,7,7,74386,463.379,18.725,70.0601
0.56,4.93,2.3,1377.89,1363.2,6,9,7,119228,342.007,17.4412,70.3685
2.79,4.11,5.07,1377.89,1353.6,8,9,8,246221,150.868,10.1725,72.71
1.2,1.58,2.24,1377.89,1131.52,7,8,7,91087,346.25,15.5304,70.8725
4.54,0.42,2.45,1377.89,1132.8,8,7,7,93208,457.513,16.5084,70.6073
0.18,5.09,2.62,1377.89,1368.32,6,9,7,119228,342.007,17.4412,70.3685
3.91,3.17,2,1377.89,1168,8,9,7,142128,216.865,11.6848,72.1081
2.39,5.01,3.59,1377.89,1253.76,8,9,8,246221,150.868,10.1725,72.71
3.16,5.26,4.79,1377.89,1050.88,9,10,8,356307,126.622,7.06195,74.2951
2.87,0.79,1.36,1377.89,1120,7,7,7,74386,463.379,18.725,70.0601
5.35,2.81,0.21,1377.89,1276.8,8,8,5,61704,678.696,16.6222,70.5774
4.21,4.19,2.27,1377.89,1252.16,9,9,7,164715,235.87,10.0747,72.752
2.8,3.45,5.06,1377.89,1268.48,8,9,8,246221,150.868,10.1725,72.71
1.04,3.38,1.47,1377.89,1318.4,7,9,6,95255,380.52,16.0048,70.7418
1.71,1.94,0.88,1377.89,1166.08,7,8,6,63036,427.457,17.6287,70.3221
0.46,1.38,2.11,1377.89,1011.2,6,8,7,87009,368.713,18.9894,69.9992
0.5,2.1,4.22,1377.89,872.96,7,9,8,227399,199.953,12.441,71.8358
4.63,1.53,3.14,1377.89,1343.68,9,8,7,132496,314.285,11.6558,72.1189
3.68,4.86,3.58,1377.89,1198.08,9,9,8,268808,156.755,8.57063,73.4542
4.61,0.62,2.27,1377.89,1193.6,8,7,7,93208,457.513,16.5084,70.6073
0.96,2.72,2.86,1377.89,1203.2,7,9,7,123306,263.87,13.926,71.3461
1.16,0.26,4.51,1377.89,858.88,7,7,8,178479,418.834,17.3881,70.3818
5.31,4.7,4.78,1377.89,1082.56,9,10,8,356307,126.622,7.06195,74.2951
0.74,0.27,1.04,1377.89,860.16,6,7,6,42257,526.859,24.3597,68.9176
3.17,1.53,4.27,1377.89,945.28,8,9,8,246221,150.868,10.1725,72.71
5.32,5.53,2.63,1377.89,1197.44,9,10,7,252214,204.305,8.61608,73.4312
4.27,2.76,2.56,1377.89,1281.92,8,9,7,142128,216.865,11.6848,72.1081
3.71,4.26,4.05,1377.89,1182.4,9,9,8,268808,156.755,8.57063,73.4542
1.33,1.27,0.16,1377.89,1318.4,6,7,4,18526,1485.11,28.2009,68.2817
3.45,3.04,2.81,1377.89,1329.28,8,9,7,142128,216.865,11.6848,72.1081
4.99,4.58,0.34,1377.89,1253.76,8,9,5,93923,652.862,15.1122,70.991
0.22,1.43,3.55,1377.89,1331.2,6,8,7,87009,368.713,18.9894,69.9992
1.16,3.77,0.72,1377.89,999.68,7,9,6,95255,380.52,16.0048,70.7418
1.47,4.21,0.09,1377.89,1358.08,7,8,5,42882,736.487,18.886,70.0229
3.73,3.13,4.24,1377.89,1062.72,9,9,8,268808,156.755,8.57063,73.4542
2.1,4.42,5.07,1377.89,1349.12,8,9,8,246221,150.868,10.1725,72.71
0.19,1.39,4.98,1377.89,1041.92,6,8,8,191102,289.707,17.5156,70.3501
3,0.14,1.63,1377.89,1361.92,7,6,6,41608,883.049,23.5494,69.0645
4.02,3.79,5.46,1377.89,1312.64,9,9,8,268808,156.755,8.57063,73.4542
4.93,1.05,4.3,1377.89,976.96,9,8,8,236589,235.238,10.1804,72.7067
4.73,3.06,0.13,1377.89,1219.2,8,8,5,61704,678.696,16.6222,70.5774
5.41,3.09,2.33,1377.89,1338.24,8,9,7,142128,216.865,11.6848,72.1081
