c0,c1,c2,Requested_tolerance,estimated_error,l0,l1,l2,Total_retrieve_size,MaxErr,MSE,PSNR
2.81,5.07,4.36,0.000357,0.000310154,28,27,24,54307697,5.34058e-05,2.58861e-10,126.939
3.65,0.16,0.36,0.000357,0.000218325,29,22,21,44439001,0.000494957,1.79633e-08,108.525
5.33,3.99,1.16,0.000357,0.000354252,28,26,22,48510917,0.000212669,4.10527e-09,114.936
1.54,1.56,4.71,0.000357,0.000340958,27,25,24,53556025,6.38962e-05,2.82085e-10,126.566
0.48,1.3,2.46,0.000357,0.00034729,25,25,23,50729453,0.000108719,1.06504e-09,120.796
1.02,0.37,2.49,0.000357,0.000356903,26,23,23,50080981,0.000155449,1.42041e-09,119.545
1.54,3.49,4.85,0.000357,0.000355148,27,26,24,53906061,6.00815e-05,2.63875e-10,126.855
0.94,5.49,2.8,0.000357,0.00021637,27,27,24,54256097,5.43594e-05,2.59186e-10,126.933
4.63,1.53,3.14,0.000357,0.000242758,29,25,24,53659225,6.38962e-05,2.81505e-10,126.574
2.37,3.77,4.05,0.000357,0.000313759,27,26,24,53906061,6.00815e-05,2.63875e-10,126.855
5.21,0.2,4.52,0.000357,0.000334644,28,22,24,52557517,0.000252724,1.82268e-09,118.462
1.2,1.58,2.24,0.000357,0.000330811,26,25,23,50781053,0.000108719,1.05365e-09,120.842
4.52,3.57,3.04,0.000357,0.000217094,29,27,24,54359297,5.34058e-05,2.58615e-10,126.943
4.04,0.97,4.11,0.000357,0.000317764,28,24,24,53257589,8.01086e-05,3.55309e-10,125.563
2.6,2.54,1.28,0.000357,0.000356216,28,26,22,48510917,0.000212669,4.10527e-09,114.936
2.41,1.59,5.35,0.000357,0.000355396,28,26,24,53957661,5.91278e-05,2.63531e-10,126.861
0.18,5.09,2.62,0.000357,0.000204239,24,27,24,54101297,6.58035e-05,3.11442e-10,126.136
0.04,3.13,4.28,0.000357,0.000318756,21,26,24,53596461,0.000209808,3.52167e-09,115.602
1.82,1.46,1.67,0.000357,0.000255356,27,25,23,50832653,0.000109673,1.05211e-09,120.849
0.15,4.56,1.61,0.000357,0.000235901,24,27,23,51377925,0.000120163,1.07683e-09,120.748
1.78,3.4,3.81,0.000357,0.000291214,27,26,24,53906061,6.00815e-05,2.63875e-10,126.855
1.82,5.3,3.95,0.000357,0.000288467,27,27,24,54256097,5.43594e-05,2.59186e-10,126.933
3.54,1.94,3.52,0.000357,0.000251198,28,26,24,53957661,5.91278e-05,2.63531e-10,126.861
0.81,4.42,1.13,0.000357,0.000349503,26,26,22,48407717,0.000212669,4.10948e-09,114.931
1.71,1.94,0.88,0.000357,0.000250969,27,26,22,48459317,0.000212669,4.10498e-09,114.936
0.03,2.43,0.43,0.000357,0.000254364,21,26,21,45426345,0.000525475,1.97653e-08,108.11
4.78,4.94,5.53,0.000357,0.00021101,29,27,25,57082669,2.86102e-05,6.69211e-11,132.814
1.08,2.03,3.03,0.000357,0.000220032,27,26,24,53906061,6.00815e-05,2.63875e-10,126.855
2.95,1.92,1.16,0.000357,0.000347424,28,25,22,48160881,0.000210762,4.12302e-09,114.917
3.39,3.9,5.32,0.000357,0.000195341,29,27,25,57082669,2.86102e-05,6.69211e-11,132.814
5.36,2.12,0.98,0.000357,0.000276718,29,26,22,48562517,0.000212669,4.10486e-09,114.936
5.01,3.19,4.68,0.000357,0.000343876,28,26,24,53957661,5.91278e-05,2.63531e-10,126.861
2.69,0.08,2.93,0.000357,0.000223026,28,21,24,52207481,0.000386238,6.50544e-09,112.937
1.75,2.8,1.98,0.000357,0.0002911,27,26,23,51182689,0.000104904,1.03346e-09,120.926
4.27,4.02,4.46,0.000357,0.000341702,28,26,24,53957661,5.91278e-05,2.63531e-10,126.861
3.1,3.61,0.3,0.000357,0.000353966,28,26,20,43064173,0.000831604,6.56076e-08,102.9
4.74,3.89,2,0.000357,0.000312538,28,26,23,51234289,0.000112534,1.03249e-09,120.93
0.46,1.38,2.11,0.000357,0.000306702,25,25,23,50729453,0.000108719,1.06504e-09,120.796
3.64,2.94,4.82,0.000357,0.000345993,28,26,24,53957661,5.91278e-05,2.63531e-10,126.861
3.03,1.58,2.06,0.000357,0.000305462,28,25,23,50884253,0.000108719,1.05115e-09,120.853
4.66,4.44,0.58,0.000357,0.000325966,28,27,21,46137581,0.000412941,1.64067e-08,108.919
4.12,1.11,1.28,0.000357,0.000354233,28,25,22,48160881,0.000210762,4.12302e-09,114.917
2.58,3.44,2.34,0.000357,0.000347977,27,26,23,51182689,0.000104904,1.03346e-09,120.926
1.23,2.91,1.03,0.000357,0.000305252,26,26,22,48407717,0.000212669,4.10948e-09,114.931
4.01,3.59,5.17,0.000357,0.00035059,28,27,24,54307697,5.34058e-05,2.58861e-10,126.939
2.39,5.01,3.59,0.000357,0.000261898,28,27,24,54307697,5.34058e-05,2.58861e-10,126.939
0.5,2.1,4.22,0.000357,0.000329285,25,25,24,53452825,6.81877e-05,2.93472e-10,126.394
0.68,2.58,3.1,0.000357,0.000233765,26,26,24,53854461,5.81741e-05,2.66873e-10,126.806
2.07,1.27,1.46,0.000357,0.000220928,28,25,23,50884253,0.000108719,1.05115e-09,120.853
2.08,0.14,4.41,0.000357,0.000345459,27,21,24,52155881,0.000386238,6.50572e-09,112.936
4.21,4.19,2.27,0.000357,0.000349064,28,26,23,51234289,0.000112534,1.03249e-09,120.93
1.04,3.38,1.47,0.000357,0.000209198,27,27,23,51532725,0.000112534,1.02901e-09,120.945
1.72,0.16,2.21,0.000357,0.000315399,27,22,23,49782545,0.000235558,2.59033e-09,116.936
1.36,1.78,0.94,0.000357,0.000289001,27,25,22,48109281,0.000210762,4.12274e-09,114.917
2.35,2.39,2.75,0.000357,0.000208797,28,26,24,53957661,5.91278e-05,2.63531e-10,126.861
0.59,3.88,3.84,0.000357,0.00029808,26,26,24,53854461,5.81741e-05,2.66873e-10,126.806
2.79,4.11,5.07,0.000357,0.000346127,28,27,24,54307697,5.34058e-05,2.58861e-10,126.939
0.56,4.93,2.3,0.000357,0.00032692,25,27,23,51429525,0.000112534,1.04194e-09,120.891
2,4.12,1.24,0.000357,0.000341797,27,27,22,48809353,0.000214577,4.10006e-09,114.941
0.22,2.11,2.42,0.000357,0.00033432,24,26,23,51027889,0.000114441,1.08128e-09,120.73
0.74,0.27,1.04,0.000357,0.000292511,26,23,22,47357609,0.000244141,4.49236e-09,114.545
3.04,5.04,3.56,0.000357,0.000261536,28,27,24,54307697,5.34058e-05,2.58861e-10,126.939
