c0,c1,c2,c3,Requested_tolerance,estimated_error,l0,l1,l2,l3,Total_retrieve_size,MaxErr,MSE,PSNR
0.63,1.53,1.92,4.09,11586.2,8043.52,5,6,9,9,24887,1556.83,39.331,85.3315
1.83,0.64,4.82,2.26,11586.2,11343.4,6,5,9,8,18608,1987.22,52.1213,84.1087
0.67,0.83,0.48,3.92,11586.2,11187.2,5,6,7,8,14571,3306.04,62.9598,83.2882
5.52,3.37,3.89,4,11586.2,10511.4,7,7,9,9,27203,1232.9,27.791,86.8398
2.27,3.35,3.13,1.31,11586.2,10867.2,6,7,9,7,16219,2794.42,42.8156,84.9628
5.24,1.2,0.88,5.08,11586.2,8903.68,7,6,8,9,23204,1768.2,39.6967,85.2913
4.75,2.25,4.03,1.76,11586.2,9491.2,7,7,9,8,21207,1467.63,31.4755,86.2991
0.82,1.5,1.5,0.78,11586.2,11417.6,5,6,8,6,9823,5747.17,73.6381,82.6078
5.33,4.65,1.35,3.53,11586.2,9442.56,7,7,8,9,24501,1578.88,33.7538,85.9956
2.86,0.68,0.16,4.91,11586.2,7111.68,6,6,7,9,20998,2858.37,56.3651,83.7687
4.73,1.49,3.08,2.35,11586.2,10703.4,6,6,9,8,19322,1632.33,40.3828,85.2169
1.41,1.99,1.81,1.9,11586.2,10357.8,5,6,8,8,16189,2378.42,49.033,84.374
0.01,2.75,4.04,1.68,11586.2,9026.56,2,7,9,8,19899,2896.63,56.7058,83.7426
3.3,0.93,4.89,1.42,11586.2,9290.24,7,6,9,8,19910,1614.92,37.4023,85.5499
4.91,0.05,3.63,0.49,11586.2,9397.76,6,3,9,6,11626,6811.11,98.5,81.3445
2.23,3.64,1.75,2.9,11586.2,10165.8,6,7,9,8,20619,1504.38,34.4673,85.9048
3.66,1.82,2.57,1.18,11586.2,10265.6,6,6,9,7,14922,3046.04,48.7242,84.4014
2.09,4.56,1.87,2.93,11586.2,10785.3,6,7,9,8,20619,1504.38,34.4673,85.9048
0.14,0.96,4.01,5.37,11586.2,10731.5,4,6,9,9,24741,1556.83,45.2401,84.7236
1.7,0.89,4.09,4.94,11586.2,10593.3,6,6,9,9,25318,1556.83,36.6919,85.6331
4.14,4.49,2.47,2.85,11586.2,11194.9,7,7,9,8,21207,1467.63,31.4755,86.2991
1.05,2.1,4.76,4.67,11586.2,11269.1,5,7,9,9,26184,1232.9,33.3991,86.0415
2.15,0.72,1.68,1.04,11586.2,10275.8,5,5,8,7,11075,3491.65,68.9287,82.8948
3.82,0.91,0.82,4.51,11586.2,7718.4,7,6,8,9,23204,1768.2,39.6967,85.2913
0.02,3.46,1.31,1.21,11586.2,11264,2,6,8,7,11500,4211.27,76.8347,82.4233
0.99,3.68,2.71,2.25,11586.2,9774.08,5,7,9,8,20188,1515.58,37.0882,85.5865
2.75,4.58,0.94,0.57,11586.2,11568.6,6,7,7,6,9933,5732.22,78.7882,82.3142
4.88,1.23,1.81,1.99,11586.2,9666.56,7,6,8,8,17208,2250.42,43.3784,84.9061
3.69,3.32,0.86,2.19,11586.2,8890.88,6,7,8,8,17917,2066.06,40.4065,85.2143
0.03,2.47,3.34,4.27,11586.2,9118.72,3,7,9,9,25932,1558.06,40.7565,85.1769
4.73,3.2,2.7,0.85,11586.2,11255,7,7,8,7,14105,3575.63,45.6151,84.6878
4.88,0.04,4.54,1.26,11586.2,11386.9,6,3,9,7,13592,4500.98,81.9074,82.1456
3.07,5.48,1.49,4.74,11586.2,11497,6,7,8,9,23913,1614.88,36.7337,85.6282
1.63,1.39,2.37,1.56,11586.2,10657.3,6,6,9,7,14922,3046.04,48.7242,84.4014
3.8,3.29,4.3,3.35,11586.2,10004.5,7,7,9,9,27203,1232.9,27.791,86.8398
5.53,3.03,4.37,1.55,11586.2,9908.48,7,7,9,8,21207,1467.63,31.4755,86.2991
2.4,1.52,2.45,1.09,11586.2,9144.32,6,6,9,7,14922,3046.04,48.7242,84.4014
5.19,2.21,1.28,2.14,11586.2,9931.52,7,6,8,8,17208,2250.42,43.3784,84.9061
3.87,3.57,4.99,5.01,11586.2,10008.3,7,7,10,9,31572,1076.34,23.3232,87.601
0.61,5.02,3.21,3.79,11586.2,10050.6,5,7,9,9,26184,1232.9,33.3991,86.0415
0.21,0.87,2.76,0.06,11586.2,9830.4,3,5,8,4,6510,19318.4,158.185,79.2872
2.2,5.03,0.23,1.32,11586.2,10992.6,5,7,6,7,10790,6457.22,80.6124,82.2148
1.19,2.81,5.22,1.55,11586.2,10567.7,5,7,9,8,20188,1515.58,37.0882,85.5865
5.1,1.58,3.45,0.06,11586.2,10972.2,6,6,8,5,8647,9506.69,83.3993,82.0672
4.47,1.17,0.89,2.9,11586.2,10104.3,6,6,8,8,16620,2145.77,46.3457,84.6187
4.63,2.75,4.16,4.01,11586.2,10366.7,7,7,9,9,27203,1232.9,27.791,86.8398
3.15,3.59,0.24,2.42,11586.2,8583.68,6,7,7,8,16299,3163.93,54.5056,83.9144
4.13,3.35,4.33,3.07,11586.2,9821.44,7,7,9,9,27203,1232.9,27.791,86.8398
2.96,2.87,1.53,3.04,11586.2,11207.7,7,7,8,8,18505,2066.06,37.4279,85.5469
5.21,0.7,5.38,2.87,11586.2,10016,7,6,10,8,24279,1561.51,32.9258,86.1035
5.2,1.19,3.45,0.83,11586.2,9482.24,6,6,9,7,14922,3046.04,48.7242,84.4014
1.97,4.25,3,3.65,11586.2,9489.92,6,7,9,9,26615,1232.9,30.784,86.3956
2.11,4.2,0.93,0.32,11586.2,9661.44,5,7,7,6,9502,5591.1,81.3864,82.1733
2.06,4.52,5.46,0.73,11586.2,11422.7,6,7,9,7,16219,2794.42,42.8156,84.9628
4.72,1.41,2.03,5.45,11586.2,9707.52,7,6,9,9,25906,1556.83,33.7102,86.0012
1.84,0.01,3.94,0.08,11586.2,10485.8,5,2,8,5,6811,9906.97,154.078,79.4014
4.51,1.85,2.39,0.58,11586.2,10319.4,6,6,8,7,12220,3903.25,54.5275,83.9127
4.48,0.34,5.08,0.29,11586.2,9420.8,6,5,9,6,12242,5614.84,76.6563,82.4334
2.16,0.44,1.4,4.56,11586.2,8990.72,6,5,8,9,21902,2260.23,54.4708,83.9172
5.27,3.93,3.37,5.19,11586.2,11452.2,7,7,9,9,27203,1232.9,27.791,86.8398
4.65,3.71,4.05,3.91,11586.2,10645.8,7,7,9,9,27203,1232.9,27.791,86.8398
0.97,0.73,5.41,4.82,11586.2,8949.76,5,6,10,9,29256,1278.01,34.8872,85.8522
3.86,5.15,4.58,4.3,11586.2,9879.04,7,7,10,9,31572,1076.34,23.3232,87.601
3.87,1.85,4.49,1.02,11586.2,11165.4,7,6,9,7,15510,3061.12,45.7422,84.6757
3.46,2.31,1.46,5.53,11586.2,10721.3,6,7,8,9,23913,1614.88,36.7337,85.6282
3.54,3.91,1.41,3.47,11586.2,8896,7,7,8,9,24501,1578.88,33.7538,85.9956
0.06,4.88,5.13,1.05,11586.2,9548.8,3,7,10,7,19905,3488.27,48.3895,84.4313
2.78,2.87,4.61,3.36,11586.2,9986.56,7,7,9,9,27203,1232.9,27.791,86.8398
0.93,0.93,3.36,0.36,11586.2,11258.9,5,6,8,6,9823,5747.17,73.6381,82.6078
2.51,4.15,0.33,4.31,11586.2,8532.48,6,7,7,9,22295,2928.3,50.5407,84.2424
0.93,0.97,1.6,2.06,11586.2,8965.12,5,6,8,8,16189,2378.42,49.033,84.374
2.65,1.56,5.45,0.09,11586.2,11484.2,5,6,9,4,10178,19556.5,133.494,80.0242
2.78,2.67,0.11,0.14,11586.2,10547.2,5,6,5,4,4715,23539.2,192.866,78.4263
4.24,1.61,3.27,2.25,11586.2,10690.6,6,6,9,8,19322,1632.33,40.3828,85.2169
1.37,4.58,3.87,0.04,11586.2,8320,5,7,9,4,11475,19694.5,127.537,80.2225
2.56,0.42,5.5,0.95,11586.2,11038.7,6,5,9,7,14208,3159.11,60.3415,83.4727
3.9,1.03,3.74,1.73,11586.2,8926.72,7,6,9,8,19910,1614.92,37.4023,85.5499
3.28,3.42,5.48,2.84,11586.2,10793,7,7,10,8,25576,1351.11,26.9915,86.9666
1.12,4.43,1.36,0.64,11586.2,10869.8,5,7,8,6,11120,5619.68,67.6648,82.9752
0.91,2.94,3.76,1.5,11586.2,8893.44,5,7,9,8,20188,1515.58,37.0882,85.5865
2.38,4.98,2.99,0.58,11586.2,8596.48,6,7,9,7,16219,2794.42,42.8156,84.9628
4.53,1.73,1.95,1.98,11586.2,10400,7,6,8,8,17208,2250.42,43.3784,84.9061
1.03,0.63,5.53,0.44,11586.2,11084.8,5,5,9,6,11811,5614.84,79.2682,82.2878
1.35,4.16,3.23,0.19,11586.2,9241.6,5,7,9,5,12215,9324.57,74.5006,82.5572
1.03,1.2,3.95,4.8,11586.2,10716.2,5,6,9,9,24887,1556.83,39.331,85.3315
4.37,1.1,1.46,0.48,11586.2,10293.8,6,5,8,6,9540,5492.2,82.7678,82.1002
0.8,5,3.41,0.65,11586.2,9123.84,5,7,9,7,15788,2875.82,45.4287,84.7055
1.84,4.91,4.98,5.51,11586.2,11177,6,7,10,9,30984,1076.34,26.3062,87.0783
4.35,0.82,3.82,1.01,11586.2,10841.6,6,5,9,7,14208,3159.11,60.3415,83.4727
4.56,5.33,5.21,3.78,11586.2,9850.88,7,7,10,9,31572,1076.34,23.3232,87.601
2.6,2.37,3.35,2.25,11586.2,11130.9,6,6,9,8,19322,1632.33,40.3828,85.2169
2.76,1.89,5.47,5.44,11586.2,10045.4,6,7,10,9,30984,1076.34,26.3062,87.0783
1.41,0.61,1.16,3.93,11586.2,11409.9,6,6,8,8,16620,2145.77,46.3457,84.6187
3.08,3.54,2.27,5.47,11586.2,10526.7,6,7,9,9,26615,1232.9,30.784,86.3956
5.43,5.4,1.4,3.28,11586.2,9685.76,7,7,8,9,24501,1578.88,33.7538,85.9956
0.8,5.24,1.69,4.85,11586.2,11520,5,7,8,9,23482,1515.08,39.3912,85.3248
5.25,4.42,3.77,2.44,11586.2,9862.4,7,7,10,8,25576,1351.11,26.9915,86.9666
4.28,3.18,0.92,1.96,11586.2,8074.24,7,7,8,8,18505,2066.06,37.4279,85.5469
2.35,0.61,2.45,2.09,11586.2,11148.8,6,5,8,8,15906,2768.87,58.2217,83.628
2.66,2.75,3.55,5.33,11586.2,11182.1,6,7,9,9,26615,1232.9,30.784,86.3956
2.45,2.17,2.62,3.55,11586.2,8056.32,6,7,9,9,26615,1232.9,30.784,86.3956
4.38,3.7,0.53,2.14,11586.2,9569.28,6,7,7,8,16299,3163.93,54.5056,83.9144
0.7,1.92,0.79,1.29,11586.2,11202.6,4,6,7,7,10025,3876.95,76.4071,82.4475
5.24,1.11,5.33,4.44,11586.2,9082.88,7,6,10,9,30275,1166.01,29.2498,86.6176
2.22,0.89,1.47,4.63,11586.2,9231.36,6,6,8,9,22616,1839.21,42.6652,84.9781
1.08,4.36,3.72,5.42,11586.2,9963.52,6,7,10,9,30984,1076.34,26.3062,87.0783
4.54,0.44,3.32,0.13,11586.2,10992.6,6,5,8,5,7933,9595.52,95.0885,81.4976
4.02,3.04,1.77,0.93,11586.2,11576.3,6,6,8,7,12220,3903.25,54.5275,83.9127
4.7,0.9,4.25,5.45,11586.2,11456,7,6,9,9,25906,1556.83,33.7102,86.0012
4.86,3.48,1.42,5.06,11586.2,10493.4,7,7,8,9,24501,1578.88,33.7538,85.9956
3.86,5.38,3.82,0.54,11586.2,9866.24,6,7,9,7,16219,2794.42,42.8156,84.9628
1.76,2.24,0.75,2.6,11586.2,11141.1,6,6,7,8,15002,3306.04,60.3377,83.4729
0.93,4.86,2.76,2.81,11586.2,11545.6,5,7,9,8,20188,1515.58,37.0882,85.5865
4.98,5.26,0.61,0.67,11586.2,9210.88,6,7,7,7,11899,3777.34,62.0594,83.3508
3.31,4.12,3.68,3.61,11586.2,9998.08,7,7,9,9,27203,1232.9,27.791,86.8398
0.87,2.64,1.32,4.1,11586.2,8698.88,5,7,8,9,23482,1515.08,39.3912,85.3248
3.55,2.46,4.14,1.6,11586.2,9230.08,7,7,9,8,21207,1467.63,31.4755,86.2991
4.78,1.02,2.2,5.11,11586.2,11394.6,7,6,8,9,23204,1768.2,39.6967,85.2913
4.13,5.46,4.14,0.97,11586.2,11536.6,7,7,9,7,16807,2779.82,39.8222,85.2776
4.15,4.01,1.11,3.24,11586.2,11493.1,7,7,8,8,18505,2066.06,37.4279,85.5469
0.05,0.58,1.8,3.07,11586.2,11264,3,5,8,8,15223,2957.27,68.3079,82.9341
1.84,2.82,2.69,1,11586.2,11520,6,7,8,7,13517,3651.63,48.5953,84.4129
0.59,0.5,1.18,4.81,11586.2,8668.16,5,5,8,9,21471,2324.23,57.1191,83.711
2.19,3.08,0.83,5.28,11586.2,9244.16,6,7,8,9,23913,1614.88,36.7337,85.6282
1.01,2.07,2.61,1.15,11586.2,10019.8,5,6,9,7,14491,3147.12,51.3612,84.1725
3.56,5.25,3.75,2.72,11586.2,11210.2,7,8,9,8,23857,1480.09,27.3607,86.9076
4.53,1.03,4.14,1.63,11586.2,9212.16,7,6,9,8,19910,1614.92,37.4023,85.5499
2.5,3.86,0.85,0.46,11586.2,10506.2,5,7,7,6,9502,5591.1,81.3864,82.1733
0.28,4.32,0.92,5.53,11586.2,9902.08,5,7,8,9,23482,1515.08,39.3912,85.3248
2.65,4.54,1.06,3.69,11586.2,8952.32,6,7,8,9,23913,1614.88,36.7337,85.6282
3.07,0.35,5.4,4.12,11586.2,11251.2,6,5,9,9,24604,1556.83,48.3598,84.434
1.2,1.67,4.12,2.56,11586.2,11479,6,6,9,8,19322,1632.33,40.3828,85.2169
2.42,2.9,5.39,5.11,11586.2,10096.6,6,7,10,9,30984,1076.34,26.3062,87.0783
4.78,5.34,3.32,4.52,11586.2,11374.1,7,7,9,9,27203,1232.9,27.791,86.8398
0.36,0.75,2.43,0.17,11586.2,9666.56,4,5,8,5,7356,9915.52,103.648,81.1232
4.47,2.67,0.68,4.99,11586.2,8441.6,7,7,8,9,24501,1578.88,33.7538,85.9956
4.48,4.47,3.11,2.52,11586.2,11207.7,7,7,9,8,21207,1467.63,31.4755,86.2991
1.21,3.33,2.74,1.53,11586.2,11397.1,5,7,9,7,15788,2875.82,45.4287,84.7055
1.11,1.83,0.44,3.82,11586.2,11130.9,5,7,7,8,15868,3275.93,57.1038,83.7122
3.34,1.39,5.12,0.31,11586.2,10060.8,6,6,9,6,12956,5513,64.977,83.1512
3.16,3.49,1.13,2.64,11586.2,10316.8,6,7,8,8,17917,2066.06,40.4065,85.2143
3.46,3.44,2.87,0.36,11586.2,11473.9,6,7,8,6,11551,5619.68,65.0014,83.1496
2.94,1.68,2.67,0.34,11586.2,10726.4,6,6,8,6,10254,5747.17,70.9508,82.7693
2.56,4.14,4.62,2.25,11586.2,9420.8,7,7,10,8,25576,1351.11,26.9915,86.9666
4.94,0.58,3.17,0.51,11586.2,9876.48,6,5,9,6,12242,5614.84,76.6563,82.4334
3.28,4.22,5.16,2.47,11586.2,10281,7,7,10,8,25576,1351.11,26.9915,86.9666
2.6,3.36,3.92,0.22,11586.2,10004.5,6,7,9,5,12646,9270.57,71.89,82.7122
3.29,3.51,2.32,4.16,11586.2,8853.76,7,7,9,9,27203,1232.9,27.791,86.8398
4.28,3.04,1.15,3.42,11586.2,11463.7,7,7,8,8,18505,2066.06,37.4279,85.5469
1.38,2.94,1.64,5.37,11586.2,11069.4,5,7,8,9,23482,1515.08,39.3912,85.3248
5.29,0.62,0.27,3.54,11586.2,10979.8,6,5,7,8,14288,3900.63,72.1394,82.6971
4.4,2.88,1.42,4.26,11586.2,9308.16,7,7,8,9,24501,1578.88,33.7538,85.9956
1.51,2.99,1.25,3.79,11586.2,8358.4,6,7,8,9,23913,1614.88,36.7337,85.6282
1.6,0.15,2.5,4.6,11586.2,8294.4,6,4,9,9,24175,3480.35,60.5363,83.4587
3.18,3.6,4.16,1.71,11586.2,10419.2,6,7,9,8,20619,1504.38,34.4673,85.9048
5.29,0.91,2.48,1.89,11586.2,8019.2,7,6,9,8,19910,1614.92,37.4023,85.5499
4.82,5.3,3.58,5.25,11586.2,11015.7,7,8,9,9,29853,1197.35,23.6746,87.536
2.51,0.72,3.16,4.92,11586.2,9653.76,6,6,9,9,25318,1556.83,36.6919,85.6331
1.17,3.41,3.02,2.5,11586.2,10557.4,5,7,9,8,20188,1515.58,37.0882,85.5865
4.09,2.35,2.73,3.4,11586.2,11485.4,7,7,9,8,21207,1467.63,31.4755,86.2991
5.14,0.08,2.15,0.92,11586.2,10142.7,6,3,8,7,10890,4878.18,88.0457,81.8318
2.47,0.42,2.54,1.87,11586.2,7923.2,6,5,9,8,18608,1987.22,52.1213,84.1087
5.09,1.5,1.36,1.2,11586.2,10539.5,6,6,8,7,12220,3903.25,54.5275,83.9127
3.58,5.03,0.38,4.91,11586.2,10076.2,6,7,7,9,22295,2928.3,50.5407,84.2424
5.21,2.35,3.11,2.52,11586.2,11418.9,7,6,9,8,19910,1614.92,37.4023,85.5499
0.87,4.93,3.91,4.02,11586.2,11089.9,5,7,9,9,26184,1232.9,33.3991,86.0415
2.91,2.39,4.75,2.3,11586.2,11543,6,7,9,8,20619,1504.38,34.4673,85.9048
2.02,2.51,0.26,3.43,11586.2,11177,6,6,7,8,15002,3306.04,60.3377,83.4729
3.38,5.03,3.17,3.09,11586.2,9418.24,7,7,9,9,27203,1232.9,27.791,86.8398
4.05,1.41,2.91,1.19,11586.2,10334.7,6,6,9,7,14922,3046.04,48.7242,84.4014
1.96,1.29,5.12,4.33,11586.2,11499.5,6,6,9,9,25318,1556.83,36.6919,85.6331
0.29,3.85,2.35,1.81,11586.2,8232.96,5,7,9,8,20188,1515.58,37.0882,85.5865
0.91,1.22,0.14,5.28,11586.2,8268.8,5,6,6,9,19889,5472.96,75.1523,82.5194
0.81,2.59,4.58,4.08,11586.2,10608.6,5,7,9,9,26184,1232.9,33.3991,86.0415
3.92,5.01,1.54,3.22,11586.2,11238.4,7,7,9,8,21207,1467.63,31.4755,86.2991
5.25,1.07,4.87,3.75,11586.2,10594.6,7,6,9,9,25906,1556.83,33.7102,86.0012
4.71,5.32,2.09,4.93,11586.2,10515.2,7,7,9,9,27203,1232.9,27.791,86.8398
3.55,5.13,3.43,0.61,11586.2,9546.24,6,7,9,7,16219,2794.42,42.8156,84.9628
1.52,5.2,0.81,1.97,11586.2,9134.08,5,7,8,8,17486,2066.06,43.0699,84.9371
1.06,4.36,4.67,1.11,11586.2,9441.28,6,7,10,7,20588,2707.75,38.3596,85.4401
4.79,1.01,4.87,5.3,11586.2,9568,7,6,10,9,30275,1166.01,29.2498,86.6176
2.2,1.6,2.46,2.74,11586.2,10332.2,6,6,9,8,19322,1632.33,40.3828,85.2169
1.75,2.48,1.12,0.9,11586.2,9415.68,5,6,8,7,11789,3751.25,57.2069,83.7044
1.96,4.21,0.97,0.98,11586.2,11146.2,5,7,7,7,11468,3921.76,64.6496,83.1732
2.37,0.4,1.9,5.51,11586.2,10959.4,6,5,8,9,21902,2260.23,54.4708,83.9172
1.38,1.83,4.08,2.08,11586.2,11018.2,5,6,9,8,18891,1806.92,43.0277,84.9414
3.56,1.49,1.98,2.26,11586.2,11120.6,6,6,8,8,16620,2145.77,46.3457,84.6187
1.8,3.17,0.7,4.21,11586.2,7828.48,6,7,8,9,23913,1614.88,36.7337,85.6282
4.84,3.93,2.34,5.21,11586.2,10362.9,7,7,9,9,27203,1232.9,27.791,86.8398
1.9,2.35,2.26,2.72,11586.2,9574.4,6,7,9,8,20619,1504.38,34.4673,85.9048
5.47,4.6,0.95,4.72,11586.2,9834.24,7,7,8,9,24501,1578.88,33.7538,85.9956
3.5,2.11,2.21,4.42,11586.2,8317.44,7,7,9,9,27203,1232.9,27.791,86.8398
0.71,5.12,0.66,3.15,11586.2,10787.8,5,7,8,8,17486,2066.06,43.0699,84.9371
1.82,4.41,5,4.28,11586.2,9666.56,6,7,10,9,30984,1076.34,26.3062,87.0783
4.8,3.63,3.16,3.82,11586.2,9620.48,7,7,9,9,27203,1232.9,27.791,86.8398
2.54,1.08,1.44,1.49,11586.2,11458.6,5,6,8,7,11789,3751.25,57.2069,83.7044
0.35,0.82,4.57,2.04,11586.2,9876.48,5,6,9,8,18891,1806.92,43.0277,84.9414
2.03,3.68,5.11,4.1,11586.2,9218.56,6,7,10,9,30984,1076.34,26.3062,87.0783
0.21,0.89,3.69,3.84,11586.2,8729.6,5,6,9,9,24887,1556.83,39.331,85.3315
1.27,5.17,3.21,0.1,11586.2,11509.8,5,7,8,5,9513,9572.4,80.1388,82.2404
3.84,0.62,2.24,5.16,11586.2,11489.3,6,6,8,9,22616,1839.21,42.6652,84.9781
2.27,2.1,0.06,4.96,11586.2,8302.08,6,6,6,9,20320,5652.96,72.5132,82.6747
5.54,0.47,4.4,2.53,11586.2,11358.7,7,5,9,8,19196,2043.22,49.1377,84.3647
0.14,0.29,0.8,0.67,11586.2,10240,3,4,7,6,6810,6620.86,118.453,80.5434
5.49,2.13,2.57,0.17,11586.2,10932.5,7,6,8,5,9235,9418.69,80.43,82.2247
5.53,2.31,4.96,3.15,11586.2,10881.3,7,7,10,8,25576,1351.11,26.9915,86.9666
5.21,5.45,0.74,2.9,11586.2,10912,7,7,8,8,18505,2066.06,37.4279,85.5469
4.33,5.17,0.75,4.77,11586.2,9621.76,7,7,8,9,24501,1578.88,33.7538,85.9956
2.92,4.55,2.54,3.27,11586.2,8652.8,7,7,9,9,27203,1232.9,27.791,86.8398
4.99,3.21,4.02,0.08,11586.2,9991.68,6,6,9,5,11349,9237.37,77.7798,82.3702
3.59,2.42,0.04,1.69,11586.2,10974.7,6,6,5,7,9459,10397.8,107.739,80.9551
4.4,5.42,2.86,5.29,11586.2,10296.3,7,8,9,9,29853,1197.35,23.6746,87.536
3.36,4.78,1.04,4.91,11586.2,10465.3,6,7,8,9,23913,1614.88,36.7337,85.6282
5.25,0.04,0.9,0.89,11586.2,9003.52,6,3,7,7,9272,4763.95,100.993,81.2359
2.6,0.65,1.38,1.62,11586.2,11458.6,6,5,8,7,11506,3323.84,66.2824,83.0649
0.99,0.28,2.23,5.24,11586.2,11013.1,5,5,8,9,21471,2324.23,57.1191,83.711
4.23,4.81,0.78,1.25,11586.2,10263,6,7,8,7,13517,3651.63,48.5953,84.4129
4.08,5.24,3.28,2.83,11586.2,11018.2,7,8,9,8,23857,1480.09,27.3607,86.9076
3.17,0.26,4.59,2.16,11586.2,10467.8,6,5,9,8,18608,1987.22,52.1213,84.1087
4.77,5.45,1.55,5.06,11586.2,10169.6,7,7,9,9,27203,1232.9,27.791,86.8398
5.14,5.36,0.7,4.04,11586.2,8972.8,7,7,8,9,24501,1578.88,33.7538,85.9956
3.12,4.79,2.45,5.1,11586.2,10982.4,6,7,9,9,26615,1232.9,30.784,86.3956
4.42,0.43,3.58,1,11586.2,9774.08,6,5,9,7,14208,3159.11,60.3415,83.4727
0.21,4.68,3.74,1.47,11586.2,9344,5,7,9,8,20188,1515.58,37.0882,85.5865
3.2,2.4,3.96,3.65,11586.2,9431.04,7,7,9,9,27203,1232.9,27.791,86.8398
2.31,2.79,3.98,2.87,11586.2,8738.56,7,7,9,9,27203,1232.9,27.791,86.8398
2.15,0.54,0.97,3.6,11586.2,11015.7,6,5,8,8,15906,2768.87,58.2217,83.628
0.08,3.67,3.16,0.93,11586.2,9088,3,7,9,7,15536,3548.8,52.7892,84.0534
4.42,3.26,0.11,2.47,11586.2,8760.32,6,7,6,8,15621,5328.48,70.1797,82.8167
1.72,2.62,5.31,1.25,11586.2,9620.48,6,7,10,7,20588,2707.75,38.3596,85.4401
1.85,5.24,2.93,0.87,11586.2,10193.9,5,7,9,7,15788,2875.82,45.4287,84.7055
1.26,3.34,4.06,5.15,11586.2,11463.7,6,7,9,9,26615,1232.9,30.784,86.3956
3.54,3.94,0.51,1.19,11586.2,9886.72,6,7,7,7,11899,3777.34,62.0594,83.3508
4.71,2.8,0.89,0.04,11586.2,11545.6,5,6,7,3,5123,27490.7,160.007,79.2374
3.92,4.34,0.11,4.03,11586.2,7751.68,7,7,6,9,22205,5584.61,63.5782,83.2458
1.12,2.14,4.37,2.45,11586.2,11161.6,5,7,9,8,20188,1515.58,37.0882,85.5865
4.09,4.2,4.67,3.41,11586.2,10947.8,7,7,9,9,27203,1232.9,27.791,86.8398
3.63,2.03,4.37,0.98,11586.2,11497,6,6,9,7,14922,3046.04,48.7242,84.4014
1.63,3.33,4.62,0.74,11586.2,10301.4,5,7,9,7,15788,2875.82,45.4287,84.7055
2.94,0.17,2.21,2.46,11586.2,11013.1,6,4,8,8,15477,2860.47,70.3769,82.8045
3.4,4.57,0.62,0.67,11586.2,11238.4,6,7,7,6,9933,5732.22,78.7882,82.3142
1.36,4.88,2.9,4.06,11586.2,9973.76,6,7,9,9,26615,1232.9,30.784,86.3956
5.1,1.51,4.29,2.54,11586.2,11020.8,7,7,9,8,21207,1467.63,31.4755,86.2991
4.78,3.33,2.06,0.91,11586.2,10874.9,6,7,8,7,13517,3651.63,48.5953,84.4129
2.76,1.6,1.92,1.82,11586.2,10004.5,6,6,8,8,16620,2145.77,46.3457,84.6187
1.53,5.2,3.92,2.55,11586.2,10959.4,6,8,9,8,23269,1516.84,30.3384,86.4589
5.23,1.16,2.66,0.23,11586.2,9858.56,6,6,8,6,10254,5747.17,70.9508,82.7693
3.6,1.4,2.36,5.3,11586.2,10199,6,6,9,9,25318,1556.83,36.6919,85.6331
2.46,4.04,4.27,1.44,11586.2,10019.8,6,7,9,8,20619,1504.38,34.4673,85.9048
3.76,1.7,3.76,4.58,11586.2,10762.2,7,6,9,9,25906,1556.83,33.7102,86.0012
5.15,0.46,4.82,0.35,11586.2,10063.4,6,5,9,6,12242,5614.84,76.6563,82.4334
0.41,2.77,3.35,0.53,11586.2,10818.6,5,6,9,6,12525,5390.5,67.6219,82.978
5.34,0.48,4.14,3.95,11586.2,9459.2,7,6,9,9,25906,1556.83,33.7102,86.0012
2.04,3.25,2.78,3.32,11586.2,8432.64,6,7,9,9,26615,1232.9,30.784,86.3956
1.75,4.78,2.33,5.01,11586.2,10411.5,6,7,9,9,26615,1232.9,30.784,86.3956
2.3,4.99,0.26,1.02,11586.2,10040.3,5,7,6,7,10790,6457.22,80.6124,82.2148
2.78,0.9,2.37,0.11,11586.2,9922.56,5,5,8,5,7502,9515.52,97.7323,81.3785
3.63,2.57,0.97,5,11586.2,9351.68,6,7,8,9,23913,1614.88,36.7337,85.6282
3.83,1.91,3.05,2.17,11586.2,10503.7,6,6,9,8,19322,1632.33,40.3828,85.2169
0.44,3.76,0.49,3.69,11586.2,7936,5,7,7,9,21864,3024.3,53.133,84.0252
3.94,0.36,4.25,2.8,11586.2,11328,7,5,9,8,19196,2043.22,49.1377,84.3647
1.13,0.45,5.27,4.09,11586.2,11084.8,5,5,9,9,24173,1560.87,50.9658,84.206
1.44,0.53,4.98,1.95,11586.2,10915.8,5,5,9,8,18177,2109.48,54.7331,83.8963
5.17,0.2,5.33,3.11,11586.2,10169.6,7,5,10,8,23565,1819.93,44.7475,84.7712
1.96,0.56,0.52,0.63,11586.2,10588.2,5,4,7,6,7062,6188.86,111.029,80.8245
1.55,2.52,4.82,5,11586.2,9274.88,6,7,10,9,30984,1076.34,26.3062,87.0783
2.64,2.92,3.07,4.5,11586.2,9922.56,6,7,9,9,26615,1232.9,30.784,86.3956
4.79,3.45,1.4,0.19,11586.2,10739.2,6,6,8,5,8647,9506.69,83.3993,82.0672
2.64,3.51,4.98,4.67,11586.2,9804.8,6,7,10,9,30984,1076.34,26.3062,87.0783
3.26,0.41,2.37,1.3,11586.2,9425.92,6,5,9,7,14208,3159.11,60.3415,83.4727
