,c0,c1,c2,Requested_tolerance,estimated_error,l0,l1,l2,Total_retrieve_size,MaxErr,MSE,PSNR
5176,2.86,5.03,4.21,0.995347,0.616016,27,23,19,205698177,0.109375,0.00109354,129.571
5177,0.78,4.39,1.68,0.995347,0.989375,25,22,17,172381217,0.453125,0.0171416,117.619
5178,5.3,0.01,1.71,0.995347,0.955703,27,14,17,157265681,6.69531,1.69442,97.6693
5179,3.09,4.16,3,0.995347,0.904141,26,22,18,188058169,0.234375,0.00433936,123.585
5180,1.96,1.42,2.53,0.995347,0.736562,26,21,18,186095113,0.235352,0.00441199,123.513
5181,0.44,1.35,3.34,0.995347,0.933125,24,21,18,185506201,0.239258,0.00446289,123.463
5182,5.41,1.57,5.2,0.995347,0.769258,27,21,19,201772065,0.135742,0.0011926,129.195
5183,2.37,5.43,2.74,0.995347,0.873203,26,22,18,188058169,0.234375,0.00433936,123.585
5184,3.69,1.7,3.77,0.995347,0.591914,27,21,19,201772065,0.135742,0.0011926,129.195
5185,1.24,2.15,4.74,0.995347,0.74625,25,21,19,201183153,0.136719,0.00120867,129.136
5186,0.58,4.46,0.06,0.995347,0.567812,24,23,13,113721289,6.92969,4.185,93.7425
5187,0.51,4.34,1.15,0.995347,0.726562,24,22,17,172086761,0.453125,0.0171635,117.613
5188,3.2,1.55,5.1,0.995347,0.746875,27,21,19,201772065,0.135742,0.0011926,129.195
5189,2.81,1.3,0.78,0.995347,0.964453,26,20,16,153367065,0.890625,0.0683397,111.613
5190,0.31,3.52,2.43,0.995347,0.736875,23,22,18,187174801,0.239258,0.00454569,123.383
5191,1.17,3.9,3.08,0.995347,0.910156,25,22,18,187763713,0.242188,0.00434813,123.576
5192,2.05,4.9,0.9,0.995347,0.992578,26,23,16,159256233,0.960938,0.0679001,111.641
5193,1.25,4.2,0.06,0.995347,0.630781,25,22,13,112052689,6.92188,4.18513,93.7424
5194,3.63,2.62,1.11,0.995347,0.651055,27,22,17,172970129,0.453125,0.0171222,117.624
5195,4.26,2.18,0.82,0.995347,0.972891,27,21,16,155624577,0.933594,0.0679796,111.636
5196,0.61,4.29,2.88,0.995347,0.873125,24,22,18,187469257,0.234375,0.00439186,123.533
5197,1.65,4.19,4.71,0.995347,0.732578,26,22,19,203440665,0.125,0.00111311,129.494
5198,4.99,5.2,4.44,0.995347,0.655742,27,23,19,205698177,0.109375,0.00109354,129.571
5199,1.48,3.16,5.5,0.995347,0.809375,25,22,19,203146209,0.125,0.00112736,129.439
5200,3.74,4.56,1.61,0.995347,0.976719,26,22,17,172675673,0.453125,0.0171219,117.624
5201,5.18,4.03,3.62,0.995347,0.978086,28,23,18,190610137,0.234375,0.00431389,123.611
5202,3.36,1.78,1.9,0.995347,0.599375,27,21,18,186389569,0.238281,0.00440884,123.516
5203,0.17,3.73,0.67,0.995347,0.807813,22,22,16,156115353,0.931641,0.0688488,111.581
