c0,c1,Requested_tolerance,estimated_error,l0,l1,Total_retrieve_size,MaxErr,MSE,PSNR
5.08,5.42,1.0152,0.995,11,10,9679894,0.164651,0.000719574,51.5603
3.29,4.24,1.0152,0.735625,11,10,9679894,0.164651,0.000719574,51.5603
2.5,3.88,1.0152,0.64125,11,10,9679894,0.164651,0.000719574,51.5603
5.14,5.27,1.0152,0.98,11,10,9679894,0.164651,0.000719574,51.5603
5.06,0.59,1.0152,0.90625,11,7,6092067,0.993276,0.0207483,36.9612
1.87,0.02,1.0152,0.7875,9,3,2013943,14.2071,4.60112,13.5024
1.42,3.38,1.0152,0.6,10,10,9325035,0.168592,0.00136684,48.7739
5.31,5.37,1.0152,1.00312,11,10,9679894,0.164651,0.000719574,51.5603
3.33,5.36,1.0152,0.878125,11,10,9679894,0.164651,0.000719574,51.5603
1.94,2.59,1.0152,0.89,10,9,8059717,0.326594,0.00240575,46.3186
0.9,3.12,1.0152,1.005,9,9,7705432,0.328673,0.00817185,41.0079
0.75,4.86,1.0152,0.795,9,10,8970750,0.289651,0.00710427,41.6159
0.27,4.82,1.0152,0.8725,7,10,8265629,0.789651,0.0584071,32.4664
2.65,5.16,1.0152,0.97625,10,10,9325035,0.168592,0.00136684,48.7739
1.55,1.39,1.0152,0.88875,10,8,6838531,0.52741,0.00665487,41.8997
2.45,1.1,1.0152,0.85625,10,8,6838531,0.52741,0.00665487,41.8997
5.5,2.74,1.0152,0.856875,12,9,8769934,0.269401,0.00145703,48.4964
3.42,3.78,1.0152,0.68625,11,10,9679894,0.164651,0.000719574,51.5603
5.16,0.93,1.0152,0.62625,12,8,7548748,0.535814,0.00569089,42.5793
0.64,0.1,1.0152,0.96,9,4,2557682,6.96918,1.03875,19.9659
4.68,4.08,1.0152,0.65625,12,10,10035252,0.133401,0.000410897,53.9937
5.31,2.08,1.0152,0.685937,12,9,8769934,0.269401,0.00145703,48.4964
0.2,5.15,1.0152,0.84375,7,10,8265629,0.789651,0.0584071,32.4664
0.88,2.27,1.0152,0.7875,9,9,7705432,0.328673,0.00817185,41.0079
2.83,4.25,1.0152,0.708125,11,10,9679894,0.164651,0.000719574,51.5603
3.74,3.33,1.0152,0.65,11,10,9679894,0.164651,0.000719574,51.5603
3.01,4.19,1.0152,0.711875,11,10,9679894,0.164651,0.000719574,51.5603
1.69,4.4,1.0152,0.76125,10,10,9325035,0.168592,0.00136684,48.7739
0.74,4.73,1.0152,0.77625,9,10,8970750,0.289651,0.00710427,41.6159
1.47,5.31,1.0152,0.8475,10,10,9325035,0.168592,0.00136684,48.7739
2.99,5.14,1.0152,0.829375,11,10,9679894,0.164651,0.000719574,51.5603
3.32,0.51,1.0152,0.7175,11,7,6092067,0.993276,0.0207483,36.9612
3.92,2.82,1.0152,0.95,11,9,8414576,0.264094,0.00177291,47.6442
4.87,3.61,1.0152,0.603437,12,10,10035252,0.133401,0.000410897,53.9937
4.83,4.59,1.0152,0.875625,11,10,9679894,0.164651,0.000719574,51.5603
4.4,3.44,1.0152,0.9975,12,9,8769934,0.269401,0.00145703,48.4964
1.09,5.44,1.0152,0.9525,9,10,8970750,0.289651,0.00710427,41.6159
1.27,2.04,1.0152,0.66875,10,9,8059717,0.326594,0.00240575,46.3186
2.44,0.5,1.0152,0.805,10,7,5737208,1.05578,0.0213584,36.8354
4.77,5.24,1.0152,0.953125,11,10,9679894,0.164651,0.000719574,51.5603
3.41,3.78,1.0152,0.685625,11,10,9679894,0.164651,0.000719574,51.5603
4.79,2.08,1.0152,0.819375,11,9,8414576,0.264094,0.00177291,47.6442
4.24,5.11,1.0152,0.90375,11,10,9679894,0.164651,0.000719574,51.5603
1.4,5.29,1.0152,1.01125,9,10,8970750,0.289651,0.00710427,41.6159
2.59,4.39,1.0152,0.710625,11,10,9679894,0.164651,0.000719574,51.5603
3.38,4.88,1.0152,0.82125,11,10,9679894,0.164651,0.000719574,51.5603
1.65,3.32,1.0152,0.62125,10,10,9325035,0.168592,0.00136684,48.7739
2.3,1.69,1.0152,0.98875,11,8,7193390,0.567064,0.00599177,42.3555
4.7,0.96,1.0152,0.77375,11,8,7193390,0.567064,0.00599177,42.3555
1.09,1.66,1.0152,0.96625,10,8,6838531,0.52741,0.00665487,41.8997
1.4,5.1,1.0152,0.9875,9,10,8970750,0.289651,0.00710427,41.6159
4.59,3.52,1.0152,0.583438,12,10,10035252,0.133401,0.000410897,53.9937
3.62,0.82,1.0152,0.63625,11,8,7193390,0.567064,0.00599177,42.3555
0.96,4.98,1.0152,0.8625,9,10,8970750,0.289651,0.00710427,41.6159
1.34,1.84,1.0152,0.6275,10,9,8059717,0.326594,0.00240575,46.3186
1.72,3.99,1.0152,0.71375,10,10,9325035,0.168592,0.00136684,48.7739
4.59,1.68,1.0152,0.983437,12,8,7548748,0.535814,0.00569089,42.5793
2.05,3.38,1.0152,0.973125,11,9,8414576,0.264094,0.00177291,47.6442
2.88,1.66,1.0152,1.01,11,8,7193390,0.567064,0.00599177,42.3555
2.83,0.16,1.0152,0.99375,10,5,3806483,3.66193,0.355178,24.6266
4.84,5.44,1.0152,0.9825,11,10,9679894,0.164651,0.000719574,51.5603
0.13,3.07,1.0152,0.8975,7,9,7000311,0.817188,0.0595302,32.3837
0.31,3.52,1.0152,0.595,8,10,8616824,0.409134,0.0176195,37.6711
5.19,5.02,1.0152,0.951875,11,10,9679894,0.164651,0.000719574,51.5603
4.06,3.68,1.0152,0.71375,11,10,9679894,0.164651,0.000719574,51.5603
1.49,1.02,1.0152,0.69625,10,8,6838531,0.52741,0.00665487,41.8997
3.62,0.87,1.0152,0.66125,11,8,7193390,0.567064,0.00599177,42.3555
5.47,4.13,1.0152,0.687188,12,10,10035252,0.133401,0.000410897,53.9937
1.32,1.06,1.0152,0.86,9,8,6484246,0.65241,0.0123607,39.2106
2.61,4.46,1.0152,0.720625,11,10,9679894,0.164651,0.000719574,51.5603
3.39,1.72,1.0152,0.641875,11,9,8414576,0.264094,0.00177291,47.6442
0.44,1.15,1.0152,0.795,8,8,6130320,0.678407,0.0229389,36.5253
2.15,0.11,1.0152,0.70875,10,5,3806483,3.66193,0.355178,24.6266
3.39,4.95,1.0152,0.830625,11,10,9679894,0.164651,0.000719574,51.5603
2.4,0.46,1.0152,0.76,10,7,5737208,1.05578,0.0213584,36.8354
0.63,0.6,1.0152,0.915,8,7,5028997,1.22178,0.0375339,34.3868
4.35,4.94,1.0152,0.889375,11,10,9679894,0.164651,0.000719574,51.5603
0.07,2.84,1.0152,0.99,5,9,6354406,2.79478,1.01465,20.0679
3.55,1.33,1.0152,0.886875,11,8,7193390,0.567064,0.00599177,42.3555
3.92,1.19,1.0152,0.84,11,8,7193390,0.567064,0.00599177,42.3555
0.46,4.22,1.0152,0.7575,8,10,8616824,0.409134,0.0176195,37.6711
2.18,1.48,1.0152,1.0125,10,8,6838531,0.52741,0.00665487,41.8997
1.27,0.12,1.0152,0.7975,9,5,3452198,3.66193,0.361206,24.5535
5.28,2.22,1.0152,0.72,12,9,8769934,0.269401,0.00145703,48.4964
1.15,1.38,1.0152,0.9775,9,8,6484246,0.65241,0.0123607,39.2106
4.77,4.63,1.0152,0.876875,11,10,9679894,0.164651,0.000719574,51.5603
3.71,0.33,1.0152,0.891875,11,6,5094374,2.04954,0.0676599,31.8277
4.72,1.38,1.0152,0.985,11,8,7193390,0.567064,0.00599177,42.3555
1.91,2.19,1.0152,0.78625,10,9,8059717,0.326594,0.00240575,46.3186
5.35,2.19,1.0152,0.714688,12,9,8769934,0.269401,0.00145703,48.4964
3.18,1.24,1.0152,0.81875,11,8,7193390,0.567064,0.00599177,42.3555
0.37,2.79,1.0152,0.8825,8,9,7351506,0.546387,0.0186286,37.4293
0.07,0.14,1.0152,0.84,5,5,2101172,5.36414,1.36918,18.7664
5.04,3.37,1.0152,1,12,9,8769934,0.269401,0.00145703,48.4964
3.54,4.73,1.0152,0.8125,11,10,9679894,0.164651,0.000719574,51.5603
3.17,2.49,1.0152,0.820625,11,9,8414576,0.264094,0.00177291,47.6442
2.24,1.82,1.0152,0.595,11,9,8414576,0.264094,0.00177291,47.6442
2.08,1.54,1.0152,0.9,11,8,7193390,0.567064,0.00599177,42.3555
3.29,4.95,1.0152,0.824375,11,10,9679894,0.164651,0.000719574,51.5603
2.83,4.85,1.0152,0.783125,11,10,9679894,0.164651,0.000719574,51.5603
0.47,3.07,1.0152,1.0025,8,9,7351506,0.546387,0.0186286,37.4293
2.65,1.26,1.0152,0.96125,10,8,6838531,0.52741,0.00665487,41.8997
1.5,0.72,1.0152,0.9075,10,7,5737208,1.05578,0.0213584,36.8354
2.82,0.39,1.0152,0.95625,11,6,5094374,2.04954,0.0676599,31.8277
5.4,1.74,1.0152,0.60375,12,9,8769934,0.269401,0.00145703,48.4964
5.33,2.74,1.0152,0.851562,12,9,8769934,0.269401,0.00145703,48.4964
2.68,2.49,1.0152,0.9575,10,9,8059717,0.326594,0.00240575,46.3186
4.02,1.33,1.0152,0.91625,11,8,7193390,0.567064,0.00599177,42.3555
3.05,1.43,1.0152,0.905625,11,8,7193390,0.567064,0.00599177,42.3555
1.98,4.02,1.0152,0.75,10,10,9325035,0.168592,0.00136684,48.7739
4.64,0.56,1.0152,0.85,11,7,6092067,0.993276,0.0207483,36.9612
0.35,3.6,1.0152,0.625,8,10,8616824,0.409134,0.0176195,37.6711
1.47,0.24,1.0152,0.66375,10,6,4739515,2.04954,0.0683541,31.7834
2.91,3.88,1.0152,0.666875,11,10,9679894,0.164651,0.000719574,51.5603
2.84,3.69,1.0152,0.63875,11,10,9679894,0.164651,0.000719574,51.5603
0.23,0.44,1.0152,0.67,7,7,4677802,1.46195,0.0786143,31.176
1.23,4.18,1.0152,0.67625,10,10,9325035,0.168592,0.00136684,48.7739
1.46,0.79,1.0152,0.9725,10,7,5737208,1.05578,0.0213584,36.8354
5.37,0.57,1.0152,0.905625,11,7,6092067,0.993276,0.0207483,36.9612
1.16,3.7,1.0152,0.6075,10,10,9325035,0.168592,0.00136684,48.7739
4.14,5.17,1.0152,0.905,11,10,9679894,0.164651,0.000719574,51.5603
1.81,4.84,1.0152,0.83125,10,10,9325035,0.168592,0.00136684,48.7739
0.76,5.38,1.0152,0.8625,9,10,8970750,0.289651,0.00710427,41.6159
0.47,4.79,1.0152,0.83375,8,10,8616824,0.409134,0.0176195,37.6711
3.08,3.23,1.0152,1,11,9,8414576,0.264094,0.00177291,47.6442
1.57,3.47,1.0152,0.63,10,10,9325035,0.168592,0.00136684,48.7739
2.74,4.66,1.0152,0.75375,11,10,9679894,0.164651,0.000719574,51.5603
4.61,4.66,1.0152,0.870625,11,10,9679894,0.164651,0.000719574,51.5603
2.56,3.34,1.0152,0.995,11,9,8414576,0.264094,0.00177291,47.6442
2.6,5.39,1.0152,0.99875,10,10,9325035,0.168592,0.00136684,48.7739
3.85,0.11,1.0152,0.680625,11,5,4161342,3.66193,0.354681,24.6327
2.02,0.38,1.0152,1.0125,10,6,4739515,2.04954,0.0683541,31.7834
2.98,1.32,1.0152,0.84625,11,8,7193390,0.567064,0.00599177,42.3555
2.42,2.3,1.0152,0.8775,10,9,8059717,0.326594,0.00240575,46.3186
1.49,1.82,1.0152,0.64125,10,9,8059717,0.326594,0.00240575,46.3186
0.66,0.99,1.0152,0.66,9,8,6484246,0.65241,0.0123607,39.2106
2.02,0.43,1.0152,0.6825,10,7,5737208,1.05578,0.0213584,36.8354
5.41,0.49,1.0152,0.828125,11,7,6092067,0.993276,0.0207483,36.9612
4.2,5.19,1.0152,0.91125,11,10,9679894,0.164651,0.000719574,51.5603
0.48,0.59,1.0152,0.83,8,7,5028997,1.22178,0.0375339,34.3868
5.2,0.78,1.0152,0.9425,12,7,6447425,0.993276,0.0204212,37.0302
3.19,0.62,1.0152,0.819375,11,7,6092067,0.993276,0.0207483,36.9612
3.78,0.41,1.0152,0.64625,11,7,6092067,0.993276,0.0207483,36.9612
1.85,3.73,1.0152,0.6975,10,10,9325035,0.168592,0.00136684,48.7739
5.47,0.74,1.0152,0.910938,12,7,6447425,0.993276,0.0204212,37.0302
2.47,0.42,1.0152,0.994375,11,6,5094374,2.04954,0.0676599,31.8277
0.56,2.68,1.0152,0.95,8,9,7351506,0.546387,0.0186286,37.4293
4.23,3.8,1.0152,0.739375,11,10,9679894,0.164651,0.000719574,51.5603
2.09,3.76,1.0152,0.73125,10,10,9325035,0.168592,0.00136684,48.7739
1.03,2.92,1.0152,0.9875,9,9,7705432,0.328673,0.00817185,41.0079
4.84,3.89,1.0152,0.6375,12,10,10035252,0.133401,0.000410897,53.9937
1.51,2.86,1.0152,0.90375,10,9,8059717,0.326594,0.00240575,46.3186
5.39,2.22,1.0152,0.723438,12,9,8769934,0.269401,0.00145703,48.4964
3.8,2.15,1.0152,0.775,11,9,8414576,0.264094,0.00177291,47.6442
2.01,5.41,1.0152,0.9275,10,10,9325035,0.168592,0.00136684,48.7739
0.92,4.4,1.0152,0.78,9,10,8970750,0.289651,0.00710427,41.6159
3.44,2.13,1.0152,0.7475,11,9,8414576,0.264094,0.00177291,47.6442
3.03,3,1.0152,0.939375,11,9,8414576,0.264094,0.00177291,47.6442
1.66,4.87,1.0152,0.81625,10,10,9325035,0.168592,0.00136684,48.7739
1.62,5.3,1.0152,0.865,10,10,9325035,0.168592,0.00136684,48.7739
4.5,0.01,1.0152,0.981758,14,0,3680148,12.4501,4.10607,13.9968
3.55,0.89,1.0152,0.666875,11,8,7193390,0.567064,0.00599177,42.3555
0.21,2.61,1.0152,0.8625,7,9,7000311,0.817188,0.0595302,32.3837
3.33,1.44,1.0152,0.928125,11,8,7193390,0.567064,0.00599177,42.3555
1.99,4.86,1.0152,0.85625,10,10,9325035,0.168592,0.00136684,48.7739
0.61,0.37,1.0152,0.8925,9,6,4385230,2.17454,0.0739949,31.439
3.34,0.8,1.0152,1.00875,11,7,6092067,0.993276,0.0207483,36.9612
2.95,0.32,1.0152,1.00875,10,6,4739515,2.04954,0.0683541,31.7834
2.77,0.94,1.0152,0.643125,11,8,7193390,0.567064,0.00599177,42.3555
0.01,1.02,1.0152,0.67,3,8,4638102,11.0505,16.1121,8.05953
4.71,1.1,1.0152,0.844375,11,8,7193390,0.567064,0.00599177,42.3555
3.64,1.7,1.0152,0.6525,11,9,8414576,0.264094,0.00177291,47.6442
1.48,0.3,1.0152,0.97,9,6,4385230,2.17454,0.0739949,31.439
5.41,2.76,1.0152,0.859062,12,9,8769934,0.269401,0.00145703,48.4964
0.04,2.82,1.0152,0.865,5,9,6354406,2.79478,1.01465,20.0679
3.42,0.36,1.0152,0.93375,11,6,5094374,2.04954,0.0676599,31.8277
3.32,0.21,1.0152,0.6275,11,6,5094374,2.04954,0.0676599,31.8277
3.42,3.54,1.0152,0.65625,11,10,9679894,0.164651,0.000719574,51.5603
0.6,0.69,1.0152,0.99,8,7,5028997,1.22178,0.0375339,34.3868
3.27,2.63,1.0152,0.861875,11,9,8414576,0.264094,0.00177291,47.6442
1.66,1.38,1.0152,0.8975,10,8,6838531,0.52741,0.00665487,41.8997
2.04,3.42,1.0152,0.9825,11,9,8414576,0.264094,0.00177291,47.6442
1.7,3.97,1.0152,0.70875,10,10,9325035,0.168592,0.00136684,48.7739
0.88,0.51,1.0152,0.73,9,7,5382923,1.05578,0.027168,35.7905
5.34,5.26,1.0152,0.99125,11,10,9679894,0.164651,0.000719574,51.5603
3.07,1.18,1.0152,0.781875,11,8,7193390,0.567064,0.00599177,42.3555
4.33,2.53,1.0152,0.903125,11,9,8414576,0.264094,0.00177291,47.6442
5.36,1.68,1.0152,1.0075,12,8,7548748,0.535814,0.00569089,42.5793
2.05,1.31,1.0152,0.91125,10,8,6838531,0.52741,0.00665487,41.8997
3.31,0.86,1.0152,0.636875,11,8,7193390,0.567064,0.00599177,42.3555
3.04,2.37,1.0152,0.7825,11,9,8414576,0.264094,0.00177291,47.6442
1.4,3.42,1.0152,0.6025,10,10,9325035,0.168592,0.00136684,48.7739
4.4,2.95,1.0152,1.0125,11,9,8414576,0.264094,0.00177291,47.6442
4.7,1.15,1.0152,0.86875,11,8,7193390,0.567064,0.00599177,42.3555
1.13,4.83,1.0152,0.88625,9,10,8970750,0.289651,0.00710427,41.6159
3.68,2.06,1.0152,0.745,11,9,8414576,0.264094,0.00177291,47.6442
4.34,1.44,1.0152,0.99125,11,8,7193390,0.567064,0.00599177,42.3555
4.3,4.09,1.0152,0.78,11,10,9679894,0.164651,0.000719574,51.5603
3.99,2.26,1.0152,0.814375,11,9,8414576,0.264094,0.00177291,47.6442
3.72,4.63,1.0152,0.81125,11,10,9679894,0.164651,0.000719574,51.5603
1.32,1.08,1.0152,0.87,9,8,6484246,0.65241,0.0123607,39.2106
0.72,4.31,1.0152,0.71875,9,10,8970750,0.289651,0.00710427,41.6159
1.98,3.46,1.0152,0.98875,11,9,8414576,0.264094,0.00177291,47.6442
1.93,4,1.0152,0.74125,10,10,9325035,0.168592,0.00136684,48.7739
3.36,3.79,1.0152,0.68375,11,10,9679894,0.164651,0.000719574,51.5603
1.34,3.28,1.0152,0.9875,10,9,8059717,0.326594,0.00240575,46.3186
2.37,3.51,1.0152,0.586875,11,10,9679894,0.164651,0.000719574,51.5603
2.78,2.97,1.0152,0.91625,11,9,8414576,0.264094,0.00177291,47.6442
3.13,2.36,1.0152,0.785625,11,9,8414576,0.264094,0.00177291,47.6442
5.28,3.03,1.0152,0.9225,12,9,8769934,0.269401,0.00145703,48.4964
1.01,3.12,1.0152,0.90625,10,9,8059717,0.326594,0.00240575,46.3186
2.23,1.34,1.0152,0.94875,10,8,6838531,0.52741,0.00665487,41.8997
0.05,3.74,1.0152,0.6675,5,10,7619724,2.76803,1.01328,20.0738
2.26,4.2,1.0152,0.8075,10,10,9325035,0.168592,0.00136684,48.7739
0.32,3.32,1.0152,0.99,8,9,7351506,0.546387,0.0186286,37.4293
4.88,2.61,1.0152,0.9575,11,9,8414576,0.264094,0.00177291,47.6442
1.6,4.28,1.0152,0.735,10,10,9325035,0.168592,0.00136684,48.7739
2.79,5.06,1.0152,0.98125,10,10,9325035,0.168592,0.00136684,48.7739
4.4,5.04,1.0152,0.905,11,10,9679894,0.164651,0.000719574,51.5603
0.4,4.75,1.0152,0.79375,8,10,8616824,0.409134,0.0176195,37.6711
2.56,4.66,1.0152,0.9025,10,10,9325035,0.168592,0.00136684,48.7739
0.71,4.64,1.0152,0.7575,9,10,8970750,0.289651,0.00710427,41.6159
2.18,3.43,1.0152,0.99375,11,9,8414576,0.264094,0.00177291,47.6442
1.42,4.92,1.0152,0.7925,10,10,9325035,0.168592,0.00136684,48.7739
1.07,2.74,1.0152,0.9525,9,9,7705432,0.328673,0.00817185,41.0079
4.57,3.14,1.0152,0.927813,12,9,8769934,0.269401,0.00145703,48.4964
0.81,3.52,1.0152,0.6425,9,10,8970750,0.289651,0.00710427,41.6159
1.02,4.55,1.0152,0.82375,9,10,8970750,0.289651,0.00710427,41.6159
1.69,5.46,1.0152,0.89375,10,10,9325035,0.168592,0.00136684,48.7739
0.48,4.69,1.0152,0.82625,8,10,8616824,0.409134,0.0176195,37.6711
4.19,3.66,1.0152,0.588438,12,10,10035252,0.133401,0.000410897,53.9937
2.12,4.51,1.0152,0.82875,10,10,9325035,0.168592,0.00136684,48.7739
3.13,0.58,1.0152,0.97125,10,7,5737208,1.05578,0.0213584,36.8354
5.12,4.95,1.0152,0.93875,11,10,9679894,0.164651,0.000719574,51.5603
0.66,3.9,1.0152,0.6525,9,10,8970750,0.289651,0.00710427,41.6159
4.81,4.05,1.0152,0.656563,12,10,10035252,0.133401,0.000410897,53.9937
1.47,1.93,1.0152,0.66625,10,9,8059717,0.326594,0.00240575,46.3186
2.96,5.18,1.0152,0.8325,11,10,9679894,0.164651,0.000719574,51.5603
0.73,5.16,1.0152,0.8275,9,10,8970750,0.289651,0.00710427,41.6159
2.23,2.67,1.0152,0.94625,10,9,8059717,0.326594,0.00240575,46.3186
0.5,0.75,1.0152,1,8,7,5028997,1.22178,0.0375339,34.3868
3.65,5.42,1.0152,0.905625,11,10,9679894,0.164651,0.000719574,51.5603
0.19,4.4,1.0152,0.74,7,10,8265629,0.789651,0.0584071,32.4664
4.89,4.5,1.0152,0.868125,11,10,9679894,0.164651,0.000719574,51.5603
0.79,1.88,1.0152,0.6675,9,9,7705432,0.328673,0.00817185,41.0079
0.38,3.82,1.0152,0.6675,8,10,8616824,0.409134,0.0176195,37.6711
3.41,0.67,1.0152,0.883125,11,7,6092067,0.993276,0.0207483,36.9612
2.64,4,1.0152,0.665,11,10,9679894,0.164651,0.000719574,51.5603
0.61,5.39,1.0152,0.97875,8,10,8616824,0.409134,0.0176195,37.6711
0.63,0.75,1.0152,0.9075,9,7,5382923,1.05578,0.027168,35.7905
2.14,3.42,1.0152,0.98875,11,9,8414576,0.264094,0.00177291,47.6442
0.33,2.42,1.0152,0.935,7,9,7000311,0.817188,0.0595302,32.3837
0.25,5.31,1.0152,0.91375,7,10,8265629,0.789651,0.0584071,32.4664
0.34,4.21,1.0152,0.69625,8,10,8616824,0.409134,0.0176195,37.6711
5.37,4.25,1.0152,0.699062,12,10,10035252,0.133401,0.000410897,53.9937
3.52,2.09,1.0152,0.7425,11,9,8414576,0.264094,0.00177291,47.6442
2.25,2.16,1.0152,0.82125,10,9,8059717,0.326594,0.00240575,46.3186
2.37,3.3,1.0152,0.973125,11,9,8414576,0.264094,0.00177291,47.6442
5.34,2.7,1.0152,1.00875,11,9,8414576,0.264094,0.00177291,47.6442
1.96,5.14,1.0152,0.8875,10,10,9325035,0.168592,0.00136684,48.7739
3.57,2.99,1.0152,0.970625,11,9,8414576,0.264094,0.00177291,47.6442
3.3,2.38,1.0152,0.80125,11,9,8414576,0.264094,0.00177291,47.6442
4.84,2.14,1.0152,0.8375,11,9,8414576,0.264094,0.00177291,47.6442
4.73,4.68,1.0152,0.880625,11,10,9679894,0.164651,0.000719574,51.5603
0.51,2.46,1.0152,0.87,8,9,7351506,0.546387,0.0186286,37.4293
3.6,1.82,1.0152,0.68,11,9,8414576,0.264094,0.00177291,47.6442
5.07,5.06,1.0152,0.949375,11,10,9679894,0.164651,0.000719574,51.5603
2.39,4.06,1.0152,0.656875,11,10,9679894,0.164651,0.000719574,51.5603
2.75,0.04,1.0152,0.98375,10,3,2368228,14.3321,4.59512,13.5081
1.71,0.77,1.0152,0.98375,10,7,5737208,1.05578,0.0213584,36.8354
1.53,0.03,1.0152,0.8625,9,3,2013943,14.2071,4.60112,13.5024
0.63,5.39,1.0152,0.98875,8,10,8616824,0.409134,0.0176195,37.6711
4.16,0.05,1.0152,0.92,10,4,2911967,6.84418,1.03412,19.9854
3.74,5.4,1.0152,0.90875,11,10,9679894,0.164651,0.000719574,51.5603
0.78,4.56,1.0152,0.765,9,10,8970750,0.289651,0.00710427,41.6159
2.79,3.51,1.0152,0.613125,11,10,9679894,0.164651,0.000719574,51.5603
4.91,3.01,1.0152,0.905937,12,9,8769934,0.269401,0.00145703,48.4964
4.66,0.16,1.0152,0.93125,11,5,4161342,3.66193,0.354681,24.6327
4.23,0.86,1.0152,0.694375,11,8,7193390,0.567064,0.00599177,42.3555
0.61,1.51,1.0152,0.9075,9,8,6484246,0.65241,0.0123607,39.2106
1.84,3.05,1.0152,0.9925,10,9,8059717,0.326594,0.00240575,46.3186
2.31,2.34,1.0152,0.87375,10,9,8059717,0.326594,0.00240575,46.3186
1.68,3.29,1.0152,0.62125,10,10,9325035,0.168592,0.00136684,48.7739
1.41,2.23,1.0152,0.73375,10,9,8059717,0.326594,0.00240575,46.3186
0.24,0.44,1.0152,0.68,7,7,4677802,1.46195,0.0786143,31.176
4.2,0.77,1.0152,0.90125,12,7,6447425,0.993276,0.0204212,37.0302
3.07,1.65,1.0152,0.604375,11,9,8414576,0.264094,0.00177291,47.6442
3.46,4.55,1.0152,0.785,11,10,9679894,0.164651,0.000719574,51.5603
3.44,1.98,1.0152,0.71,11,9,8414576,0.264094,0.00177291,47.6442
1.35,1.94,1.0152,0.65375,10,9,8059717,0.326594,0.00240575,46.3186
4.34,4.33,1.0152,0.8125,11,10,9679894,0.164651,0.000719574,51.5603
3.01,0.63,1.0152,1.00625,10,7,5737208,1.05578,0.0213584,36.8354
5.36,2.75,1.0152,0.855,12,9,8769934,0.269401,0.00145703,48.4964
3.58,0.55,1.0152,0.77375,11,7,6092067,0.993276,0.0207483,36.9612
4.92,4.12,1.0152,0.66875,12,10,10035252,0.133401,0.000410897,53.9937
4.41,4.35,1.0152,0.819375,11,10,9679894,0.164651,0.000719574,51.5603
1.38,2.64,1.0152,1.005,9,9,7705432,0.328673,0.00817185,41.0079
5.35,1.15,1.0152,0.909375,11,8,7193390,0.567064,0.00599177,42.3555
4.5,3.04,1.0152,0.900625,12,9,8769934,0.269401,0.00145703,48.4964
4.35,1.2,1.0152,0.871875,11,8,7193390,0.567064,0.00599177,42.3555
2.83,2.52,1.0152,0.98375,10,9,8059717,0.326594,0.00240575,46.3186
2.32,0.31,1.0152,0.91,10,6,4739515,2.04954,0.0683541,31.7834
2.03,0.69,1.0152,0.94375,10,7,5737208,1.05578,0.0213584,36.8354
2.43,4.34,1.0152,0.84625,10,10,9325035,0.168592,0.00136684,48.7739
1.27,5.16,1.0152,0.9625,9,10,8970750,0.289651,0.00710427,41.6159
1.98,4.6,1.0152,0.8225,10,10,9325035,0.168592,0.00136684,48.7739
4.64,4.63,1.0152,0.86875,11,10,9679894,0.164651,0.000719574,51.5603
0.84,4.47,1.0152,0.76875,9,10,8970750,0.289651,0.00710427,41.6159
4.79,3.18,1.0152,0.944688,12,9,8769934,0.269401,0.00145703,48.4964
0.21,4.08,1.0152,0.72,7,10,8265629,0.789651,0.0584071,32.4664
2.17,3.84,1.0152,0.615625,11,10,9679894,0.164651,0.000719574,51.5603
1.43,4.58,1.0152,0.75125,10,10,9325035,0.168592,0.00136684,48.7739
3.56,2.06,1.0152,0.7375,11,9,8414576,0.264094,0.00177291,47.6442
3.81,4.52,1.0152,0.803125,11,10,9679894,0.164651,0.000719574,51.5603
4.39,0.81,1.0152,0.947187,12,7,6447425,0.993276,0.0204212,37.0302
4.9,1.27,1.0152,0.94125,11,8,7193390,0.567064,0.00599177,42.3555
1.13,1.36,1.0152,0.9625,9,8,6484246,0.65241,0.0123607,39.2106
2.73,3.62,1.0152,0.623125,11,10,9679894,0.164651,0.000719574,51.5603
1.91,0.89,1.0152,0.68375,10,8,6838531,0.52741,0.00665487,41.8997
3.14,3.1,1.0152,0.97125,11,9,8414576,0.264094,0.00177291,47.6442
3.29,0.5,1.0152,0.705625,11,7,6092067,0.993276,0.0207483,36.9612
1.18,3.42,1.0152,1.0025,10,9,8059717,0.326594,0.00240575,46.3186
0.15,4.06,1.0152,0.6575,7,10,8265629,0.789651,0.0584071,32.4664
2.8,2.55,1.0152,0.9875,10,9,8059717,0.326594,0.00240575,46.3186
4.22,4.03,1.0152,0.7675,11,10,9679894,0.164651,0.000719574,51.5603
0.36,3.81,1.0152,0.65625,8,10,8616824,0.409134,0.0176195,37.6711
3.66,4.6,1.0152,0.80375,11,10,9679894,0.164651,0.000719574,51.5603
4.88,2.98,1.0152,0.8975,12,9,8769934,0.269401,0.00145703,48.4964
4.32,2.04,1.0152,0.78,11,9,8414576,0.264094,0.00177291,47.6442
3.07,0.61,1.0152,0.99375,10,7,5737208,1.05578,0.0213584,36.8354
3.88,1.39,1.0152,0.9375,11,8,7193390,0.567064,0.00599177,42.3555
4.34,3.62,1.0152,0.588125,12,10,10035252,0.133401,0.000410897,53.9937
2.46,4.5,1.0152,0.87,10,10,9325035,0.168592,0.00136684,48.7739
5.07,0.45,1.0152,0.766875,11,7,6092067,0.993276,0.0207483,36.9612
