c0,c1,c2,Requested_tolerance,estimated_error,l0,l1,l2,Total_retrieve_size,MaxErr,MSE,PSNR
4.7,2.91,4,8.38E-07,5.99E-07,32,30,27,4955774,1.10E-07,1.02E-15,168.381
1.73,4.77,4.4,8.38E-07,6.08E-07,32,31,27,4985610,1.01E-07,1.00E-15,168.452
1.05,1.07,0.65,8.38E-07,7.63E-07,31,28,24,4208158,8.08E-07,6.29E-14,150.477
4.19,0.93,5.37,8.38E-07,7.82E-07,32,28,27,4896102,1.42E-07,1.37E-15,167.112
3.16,4.53,3.72,8.38E-07,5.35E-07,32,31,27,4985610,1.01E-07,1.00E-15,168.452
3.83,1.05,1.57,8.38E-07,4.65E-07,32,29,26,4698122,1.97E-07,4.01E-15,162.432
0.57,1.6,1.48,8.38E-07,8.18E-07,30,29,25,4461314,4.02E-07,1.58E-14,156.481
3.32,4.92,5.42,8.38E-07,8.17E-07,32,30,27,4955774,1.10E-07,1.02E-15,168.381
3.62,0.52,0.13,8.38E-07,6.47E-07,32,27,22,3727186,3.24E-06,1.00E-12,138.457
0.55,0.88,4.77,8.38E-07,6.90E-07,30,28,27,4887110,1.56E-07,1.40E-15,167.01
2.13,3.48,3.36,8.38E-07,5.20E-07,32,30,27,4955774,1.10E-07,1.02E-15,168.381
3.15,0.73,3.3,8.38E-07,5.04E-07,32,28,27,4896102,1.42E-07,1.37E-15,167.112
2.12,0.57,0.07,8.38E-07,6.86E-07,32,27,21,3499370,6.19E-06,4.01E-12,132.434
3.49,3.78,4.83,8.38E-07,7.14E-07,32,30,27,4955774,1.10E-07,1.02E-15,168.381
0.51,4.06,0.38,8.38E-07,8.00E-07,30,31,23,4065354,1.51E-06,2.50E-13,144.477
2.7,5.34,2.82,8.38E-07,7.72E-07,32,31,26,4757794,2.15E-07,3.92E-15,162.528
1.29,1.25,0.21,8.38E-07,4.85E-07,32,29,23,4014674,1.53E-06,2.51E-13,144.475
2,0.01,1.85,8.38E-07,5.32E-07,32,22,26,4489270,5.78E-06,1.52E-12,136.641
1.87,3.91,5.08,8.38E-07,7.36E-07,32,30,27,4955774,1.10E-07,1.02E-15,168.381
3.72,3.43,2.61,8.38E-07,7.52E-07,32,30,26,4727958,2.10E-07,3.94E-15,162.508
5.04,5.41,1.45,8.38E-07,8.10E-07,32,31,25,4529978,3.90E-07,1.57E-14,156.512
1.22,1.19,5.17,8.38E-07,7.76E-07,31,28,27,4891606,1.42E-07,1.39E-15,167.042
0.86,2.52,4.99,8.38E-07,7.58E-07,31,29,27,4921442,1.17E-07,1.11E-15,167.997
4.02,0.15,5.5,8.38E-07,8.29E-07,32,25,27,4806594,7.13E-07,2.47E-14,154.53
4.02,2.29,0.91,8.38E-07,5.32E-07,32,30,25,4500142,3.83E-07,1.57E-14,156.508
2.24,2.15,3.15,8.38E-07,8.32E-07,32,30,26,4727958,2.10E-07,3.94E-15,162.508
5.09,3.21,0.36,8.38E-07,8.20E-07,32,30,23,4044510,1.51E-06,2.50E-13,144.477
3.35,2.37,3.41,8.38E-07,5.02E-07,32,30,27,4955774,1.10E-07,1.02E-15,168.381
0.6,4.98,1.21,8.38E-07,7.43E-07,30,30,25,4491150,3.91E-07,1.57E-14,156.502
2.34,5.34,2.04,8.38E-07,5.83E-07,32,31,26,4757794,2.15E-07,3.92E-15,162.528
3.07,4.64,0.61,8.38E-07,7.43E-07,32,30,24,4272326,8.04E-07,6.26E-14,150.501
