dname,abserr,seconds,reqerr,threshold,c0,c1,c2,Total_retrieve_size,Compression_error,baseline_io,baseline_maxerr
temperature_4.78e+03.csv,4.78E+03,0.0009,1.00E-03,0.28,4.97,0.61,0.41,6429851,4106.39,28075434,571.49
temperature_4.78e+03.csv,4.78E+03,0.001,1.00E-03,0.29,1.93,0.59,0.42,6161511,4170.39,28075434,571.49
temperature_4.78e+03.csv,4.78E+03,0.0009,1.00E-03,0.3,1.93,0.59,0.42,6161511,4170.39,28075434,571.49
temperature_4.78e+03.csv,4.78E+03,0.0009,1.00E-03,0.31,1.93,0.59,0.42,6161511,4170.39,28075434,571.49
temperature_4.78e+03.csv,4.78E+03,0.001,1.00E-03,0.32,1.93,0.59,0.42,6161511,4170.39,28075434,571.49
temperature_4.78e+03.csv,4.78E+03,0.001,1.00E-03,0.33,1.93,0.59,0.42,6161511,4170.39,28075434,571.49
temperature_4.78e+03.csv,4.78E+03,0.001,1.00E-03,0.34,1.93,0.59,0.42,6161511,4170.39,28075434,571.49
temperature_4.78e+03.csv,4.78E+03,0.001,1.00E-03,0.35,1.93,0.59,0.42,6161511,4170.39,28075434,571.49
temperature_4.78e+03.csv,4.78E+03,0.001,1.00E-03,0.36,1.93,0.59,0.42,6161511,4170.39,28075434,571.49
temperature_4.78e+03.csv,4.78E+03,0.0011,1.00E-03,0.37,1.93,0.59,0.42,6161511,4170.39,28075434,571.49
temperature_4.78e+03.csv,4.78E+03,0.0011,1.00E-03,0.38,1.93,0.59,0.42,6161511,4170.39,28075434,571.49
temperature_4.78e+03.csv,4.78E+03,0.001,1.00E-03,0.39,1.93,0.59,0.42,6161511,4170.39,28075434,571.49
temperature_4.78e+03.csv,4.78E+03,0.001,1.00E-03,0.4,1.93,0.59,0.42,6161511,4170.39,28075434,571.49
temperature_4.78e+05.csv,4.78E+05,0.0004,1.00E-01,0.01,4.42,0.04,0.63,44974,416225,650420,47255.4
temperature_4.78e+05.csv,4.78E+05,0.0006,1.00E-01,0.02,5.43,0.09,0.34,49408,279659,650420,47255.4
temperature_4.78e+05.csv,4.78E+05,0.0007,1.00E-01,0.03,5.43,0.09,0.34,49408,279659,650420,47255.4
temperature_4.78e+05.csv,4.78E+05,0.0009,1.00E-01,0.04,5.43,0.09,0.34,49408,279659,650420,47255.4
temperature_4.78e+05.csv,4.78E+05,0.0011,1.00E-01,0.05,5.43,0.09,0.34,49408,279659,650420,47255.4
temperature_4.78e+05.csv,4.78E+05,0.0013,1.00E-01,0.06,5.43,0.09,0.34,49408,279659,650420,47255.4
temperature_4.78e+05.csv,4.78E+05,0.0014,1.00E-01,0.07,5.51,0.12,0.21,49408,279659,650420,47255.4
temperature_4.78e+05.csv,4.78E+05,0.0014,1.00E-01,0.08,5.51,0.12,0.21,49408,279659,650420,47255.4
temperature_4.78e+05.csv,4.78E+05,0.0016,1.00E-01,0.09,5.51,0.12,0.21,49408,279659,650420,47255.4
temperature_4.78e+05.csv,4.78E+05,0.0016,1.00E-01,0.1,5.51,0.12,0.21,49408,279659,650420,47255.4
temperature_4.78e+05.csv,4.78E+05,0.0017,1.00E-01,0.11,5.51,0.12,0.21,49408,279659,650420,47255.4
temperature_4.78e+05.csv,4.78E+05,0.0017,1.00E-01,0.12,5.51,0.12,0.21,49408,279659,650420,47255.4
temperature_4.78e+05.csv,4.78E+05,0.0021,1.00E-01,0.13,5.51,0.12,0.21,49408,279659,650420,47255.4
temperature_4.78e+05.csv,4.78E+05,0.0021,1.00E-01,0.14,5.51,0.12,0.21,49408,279659,650420,47255.4
temperature_4.78e+05.csv,4.78E+05,0.0022,1.00E-01,0.15,5.51,0.12,0.21,49408,279659,650420,47255.4
temperature_4.78e+05.csv,4.78E+05,0.0024,1.00E-01,0.16,5.51,0.12,0.21,49408,279659,650420,47255.4
temperature_4.78e+05.csv,4.78E+05,0.0027,1.00E-01,0.17,5.51,0.12,0.21,49408,279659,650420,47255.4
temperature_4.78e+05.csv,4.78E+05,0.0026,1.00E-01,0.18,5.51,0.12,0.21,49408,279659,650420,47255.4
temperature_4.78e+05.csv,4.78E+05,0.0027,1.00E-01,0.19,5.51,0.12,0.21,49408,279659,650420,47255.4
temperature_4.78e+05.csv,4.78E+05,0.0028,1.00E-01,0.2,5.51,0.12,0.21,49408,279659,650420,47255.4
temperature_4.78e+05.csv,4.78E+05,0.0028,1.00E-01,0.21,5.51,0.12,0.21,49408,279659,650420,47255.4
temperature_4.78e+05.csv,4.78E+05,0.0028,1.00E-01,0.22,5.51,0.12,0.21,49408,279659,650420,47255.4
temperature_4.78e+05.csv,4.78E+05,0.0029,1.00E-01,0.23,5.51,0.12,0.21,49408,279659,650420,47255.4
temperature_4.78e+05.csv,4.78E+05,0.003,1.00E-01,0.24,5.51,0.12,0.21,49408,279659,650420,47255.4
temperature_4.78e+05.csv,4.78E+05,0.0031,1.00E-01,0.25,5.51,0.12,0.21,49408,279659,650420,47255.4
temperature_4.78e+05.csv,4.78E+05,0.0031,1.00E-01,0.26,5.51,0.12,0.21,49408,279659,650420,47255.4
temperature_4.78e+05.csv,4.78E+05,0.0032,1.00E-01,0.27,5.51,0.12,0.21,49408,279659,650420,47255.4
temperature_4.78e+05.csv,4.78E+05,0.0031,1.00E-01,0.28,5.51,0.12,0.21,49408,279659,650420,47255.4
temperature_4.78e+05.csv,4.78E+05,0.0032,1.00E-01,0.29,5.51,0.12,0.21,49408,279659,650420,47255.4
temperature_4.78e+05.csv,4.78E+05,0.0032,1.00E-01,0.3,5.51,0.12,0.21,49408,279659,650420,47255.4
temperature_4.78e+05.csv,4.78E+05,0.0032,1.00E-01,0.31,5.51,0.12,0.21,49408,279659,650420,47255.4
temperature_4.78e+05.csv,4.78E+05,0.003,1.00E-01,0.32,5.51,0.12,0.21,49408,279659,650420,47255.4
temperature_4.78e+05.csv,4.78E+05,0.0032,1.00E-01,0.33,5.51,0.12,0.21,49408,279659,650420,47255.4
temperature_4.78e+05.csv,4.78E+05,0.0032,1.00E-01,0.34,5.51,0.12,0.21,49408,279659,650420,47255.4
temperature_4.78e+05.csv,4.78E+05,0.0031,1.00E-01,0.35,5.51,0.12,0.21,49408,279659,650420,47255.4
temperature_4.78e+05.csv,4.78E+05,0.0031,1.00E-01,0.36,5.51,0.12,0.21,49408,279659,650420,47255.4
temperature_4.78e+05.csv,4.78E+05,0.0031,1.00E-01,0.37,5.51,0.12,0.21,49408,279659,650420,47255.4
temperature_4.78e+05.csv,4.78E+05,0.0034,1.00E-01,0.38,5.51,0.12,0.21,49408,279659,650420,47255.4
temperature_4.78e+05.csv,4.78E+05,0.0033,1.00E-01,0.39,5.51,0.12,0.21,49408,279659,650420,47255.4
temperature_4.78e+05.csv,4.78E+05,0.0032,1.00E-01,0.4,5.51,0.12,0.21,49408,279659,650420,47255.4
velocity_x_8.23e+02.csv,8.23E+02,0.0002,1.00E-05,0.01,2.4,0.24,1.32,137209233,686,176055797,119
velocity_x_8.23e+02.csv,8.23E+02,0.0003,1.00E-05,0.02,2.4,0.24,1.32,137209233,686,176055797,119
velocity_x_8.23e+02.csv,8.23E+02,0.0003,1.00E-05,0.03,2.4,0.24,1.32,137209233,686,176055797,119
velocity_x_8.23e+02.csv,8.23E+02,0.0003,1.00E-05,0.04,2.65,0.15,1.36,137209233,686,176055797,119
velocity_x_8.23e+02.csv,8.23E+02,0.0003,1.00E-05,0.05,2.65,0.15,1.36,137209233,686,176055797,119
velocity_x_8.23e+02.csv,8.23E+02,0.0004,1.00E-05,0.06,2.65,0.15,1.36,137209233,686,176055797,119
velocity_x_8.23e+02.csv,8.23E+02,0.0005,1.00E-05,0.07,1.94,0.25,1.22,137209233,686,176055797,119
velocity_x_8.23e+02.csv,8.23E+02,0.0005,1.00E-05,0.08,1.94,0.25,1.22,137209233,686,176055797,119
velocity_x_8.23e+02.csv,8.23E+02,0.0005,1.00E-05,0.09,0.38,0.16,1.28,136672553,702,176055797,119
velocity_x_8.23e+02.csv,8.23E+02,0.0005,1.00E-05,0.1,5.05,0.19,1.22,137477573,682,176055797,119
velocity_x_8.23e+02.csv,8.23E+02,0.0005,1.00E-05,0.11,5.05,0.19,1.22,137477573,682,176055797,119
velocity_x_8.23e+02.csv,8.23E+02,0.0005,1.00E-05,0.12,5.05,0.19,1.22,137477573,682,176055797,119
velocity_x_8.23e+02.csv,8.23E+02,0.0006,1.00E-05,0.13,3.96,0.17,1.2,137477573,682,176055797,119
velocity_x_8.23e+02.csv,8.23E+02,0.0006,1.00E-05,0.14,3.96,0.17,1.2,137477573,682,176055797,119
velocity_x_8.23e+02.csv,8.23E+02,0.0005,1.00E-05,0.15,3.96,0.17,1.2,137477573,682,176055797,119
velocity_x_8.23e+02.csv,8.23E+02,0.0005,1.00E-05,0.16,3.96,0.17,1.2,137477573,682,176055797,119
velocity_x_8.23e+02.csv,8.23E+02,0.0006,1.00E-05,0.17,3.03,0.24,1.08,137477573,682,176055797,119
velocity_x_8.23e+02.csv,8.23E+02,0.0006,1.00E-05,0.18,3.03,0.24,1.08,137477573,682,176055797,119
velocity_x_8.23e+02.csv,8.23E+02,0.0006,1.00E-05,0.19,3.03,0.24,1.08,137477573,682,176055797,119
velocity_x_8.23e+02.csv,8.23E+02,0.0007,1.00E-05,0.2,3.03,0.24,1.08,137477573,682,176055797,119
velocity_x_8.23e+02.csv,8.23E+02,0.0007,1.00E-05,0.21,2.08,0.18,1.06,137209233,686,176055797,119
velocity_x_8.23e+02.csv,8.23E+02,0.0007,1.00E-05,0.22,2.08,0.18,1.06,137209233,686,176055797,119
velocity_x_8.23e+02.csv,8.23E+02,0.0007,1.00E-05,0.23,2.08,0.18,1.06,137209233,686,176055797,119
velocity_x_8.23e+02.csv,8.23E+02,0.0007,1.00E-05,0.24,2.08,0.18,1.06,137209233,686,176055797,119
velocity_x_8.23e+02.csv,8.23E+02,0.0007,1.00E-05,0.25,2.08,0.18,1.06,137209233,686,176055797,119
velocity_x_8.23e+02.csv,8.23E+02,0.0008,1.00E-05,0.26,2.08,0.18,1.06,137209233,686,176055797,119
velocity_x_8.23e+02.csv,8.23E+02,0.0007,1.00E-05,0.27,2.08,0.18,1.06,137209233,686,176055797,119
velocity_x_8.23e+02.csv,8.23E+02,0.0008,1.00E-05,0.28,2.08,0.18,1.06,137209233,686,176055797,119
velocity_x_8.23e+02.csv,8.23E+02,0.0008,1.00E-05,0.29,2.08,0.18,1.06,137209233,686,176055797,119
velocity_x_8.23e+02.csv,8.23E+02,0.0008,1.00E-05,0.3,2.08,0.18,1.06,137209233,686,176055797,119
velocity_x_8.23e+02.csv,8.23E+02,0.0008,1.00E-05,0.31,2.08,0.18,1.06,137209233,686,176055797,119
velocity_x_8.23e+02.csv,8.23E+02,0.0008,1.00E-05,0.32,2.08,0.18,1.06,137209233,686,176055797,119
velocity_x_8.23e+02.csv,8.23E+02,0.0014,1.00E-05,0.33,4.5,0.34,0.9,139599401,581,176055797,119
velocity_x_8.23e+02.csv,8.23E+02,0.0008,1.00E-05,0.34,4.5,0.34,0.9,139599401,581,176055797,119
velocity_x_8.23e+02.csv,8.23E+02,0.0008,1.00E-05,0.35,3.27,0.14,0.88,137477573,682,176055797,119
velocity_x_8.23e+02.csv,8.23E+02,0.0008,1.00E-05,0.36,3.27,0.14,0.88,137477573,682,176055797,119
velocity_x_8.23e+02.csv,8.23E+02,0.0009,1.00E-05,0.37,3.27,0.14,0.88,137477573,682,176055797,119
velocity_x_8.23e+02.csv,8.23E+02,0.0009,1.00E-05,0.38,3.27,0.14,0.88,137477573,682,176055797,119
velocity_x_8.23e+02.csv,8.23E+02,0.0009,1.00E-05,0.39,3.27,0.14,0.88,137477573,682,176055797,119
velocity_x_8.23e+02.csv,8.23E+02,0.001,1.00E-05,0.4,3.27,0.14,0.88,137477573,682,176055797,119
velocity_x_8.23e+04.csv,8.23E+04,0.0004,1.00E-03,0.01,4.7,0.27,1.1,25808052,69530,75392477,7736
velocity_x_8.23e+04.csv,8.23E+04,0.0005,1.00E-03,0.02,4.7,0.27,1.1,25808052,69530,75392477,7736
velocity_x_8.23e+04.csv,8.23E+04,0.0006,1.00E-03,0.03,3.03,0.24,1.08,25539712,69402,75392477,7736
velocity_x_8.23e+04.csv,8.23E+04,0.0007,1.00E-03,0.04,2.96,0.23,1.07,25539712,69402,75392477,7736
velocity_x_8.23e+04.csv,8.23E+04,0.0008,1.00E-03,0.05,2.96,0.23,1.07,25539712,69402,75392477,7736
velocity_x_8.23e+04.csv,8.23E+04,0.0009,1.00E-03,0.06,5.31,0.18,1.08,25808052,69530,75392477,7736
velocity_x_8.23e+04.csv,8.23E+04,0.0009,1.00E-03,0.07,3.39,0.18,1.07,25808052,69530,75392477,7736
velocity_x_8.23e+04.csv,8.23E+04,0.001,1.00E-03,0.08,2.08,0.18,1.06,25539712,69402,75392477,7736
velocity_x_8.23e+04.csv,8.23E+04,0.001,1.00E-03,0.09,2.08,0.18,1.06,25539712,69402,75392477,7736
velocity_x_8.23e+04.csv,8.23E+04,0.0011,1.00E-03,0.1,2.08,0.18,1.06,25539712,69402,75392477,7736
velocity_x_8.23e+04.csv,8.23E+04,0.0016,1.00E-03,0.11,2.08,0.18,1.06,25539712,69402,75392477,7736
velocity_x_8.23e+04.csv,8.23E+04,0.0011,1.00E-03,0.12,4.5,0.34,0.9,25539712,69402,75392477,7736
velocity_x_8.23e+04.csv,8.23E+04,0.0011,1.00E-03,0.13,4.5,0.34,0.9,25539712,69402,75392477,7736
velocity_x_8.23e+04.csv,8.23E+04,0.0012,1.00E-03,0.14,4.5,0.34,0.9,25539712,69402,75392477,7736
velocity_x_8.23e+04.csv,8.23E+04,0.0017,1.00E-03,0.15,4.5,0.34,0.9,25539712,69402,75392477,7736
velocity_x_8.23e+04.csv,8.23E+04,0.0013,1.00E-03,0.16,4.5,0.34,0.9,25539712,69402,75392477,7736
velocity_x_8.23e+04.csv,8.23E+04,0.0018,1.00E-03,0.17,0.68,0.4,0.8,24734692,69786,75392477,7736
velocity_x_8.23e+04.csv,8.23E+04,0.0014,1.00E-03,0.18,0.68,0.4,0.8,24734692,69786,75392477,7736
velocity_x_8.23e+04.csv,8.23E+04,0.0014,1.00E-03,0.19,0.68,0.4,0.8,24734692,69786,75392477,7736
velocity_x_8.23e+04.csv,8.23E+04,0.0015,1.00E-03,0.2,0.68,0.4,0.8,24734692,69786,75392477,7736
velocity_x_8.23e+04.csv,8.23E+04,0.0014,1.00E-03,0.21,2.94,0.4,0.75,25271372,69786,75392477,7736
velocity_x_8.23e+04.csv,8.23E+04,0.0015,1.00E-03,0.22,2.94,0.4,0.75,25271372,69786,75392477,7736
velocity_x_8.23e+04.csv,8.23E+04,0.0023,1.00E-03,0.23,2.94,0.4,0.75,25271372,69786,75392477,7736
velocity_x_8.23e+04.csv,8.23E+04,0.0015,1.00E-03,0.24,2.94,0.4,0.75,25271372,69786,75392477,7736
velocity_x_8.23e+04.csv,8.23E+04,0.0015,1.00E-03,0.25,2.94,0.4,0.75,25271372,69786,75392477,7736
velocity_x_8.23e+04.csv,8.23E+04,0.0016,1.00E-03,0.26,2.94,0.4,0.75,25271372,69786,75392477,7736
velocity_x_8.23e+04.csv,8.23E+04,0.0021,1.00E-03,0.27,5.3,0.47,0.65,25539712,69402,75392477,7736
velocity_x_8.23e+04.csv,8.23E+04,0.0017,1.00E-03,0.28,5.3,0.47,0.65,25539712,69402,75392477,7736
velocity_x_8.23e+04.csv,8.23E+04,0.0018,1.00E-03,0.29,5.3,0.47,0.65,25539712,69402,75392477,7736
velocity_x_8.23e+04.csv,8.23E+04,0.0018,1.00E-03,0.3,5.3,0.47,0.65,25539712,69402,75392477,7736
velocity_x_8.23e+04.csv,8.23E+04,0.0017,1.00E-03,0.31,4.99,0.44,0.61,25539712,69402,75392477,7736
velocity_x_8.23e+04.csv,8.23E+04,0.0017,1.00E-03,0.32,3.53,0.39,0.64,25539712,69402,75392477,7736
velocity_x_8.23e+04.csv,8.23E+04,0.0019,1.00E-03,0.33,3.53,0.39,0.64,25539712,69402,75392477,7736
velocity_x_8.23e+04.csv,8.23E+04,0.0019,1.00E-03,0.34,3.53,0.39,0.64,25539712,69402,75392477,7736
velocity_x_8.23e+04.csv,8.23E+04,0.002,1.00E-03,0.35,4.92,0.45,0.56,25539712,69402,75392477,7736
velocity_x_8.23e+04.csv,8.23E+04,0.0021,1.00E-03,0.36,0.75,0.35,0.61,25003032,69274,75392477,7736
velocity_x_8.23e+04.csv,8.23E+04,0.0021,1.00E-03,0.37,0.75,0.35,0.61,25003032,69274,75392477,7736
velocity_x_8.23e+04.csv,8.23E+04,0.0022,1.00E-03,0.38,1.33,0.38,0.57,25271372,69786,75392477,7736
velocity_x_8.23e+04.csv,8.23E+04,0.0021,1.00E-03,0.39,1.33,0.38,0.57,25271372,69786,75392477,7736
velocity_x_8.23e+04.csv,8.23E+04,0.0023,1.00E-03,0.4,1.33,0.38,0.57,25271372,69786,75392477,7736
velocity_x_8.23e+06.csv,8.23E+06,0.0004,1.00E-01,0.01,2.87,0.13,0.38,437909,5724660,3301444,702023
velocity_x_8.23e+06.csv,8.23E+06,0.0006,1.00E-01,0.02,1.55,0.2,0.19,289985,6387930,3301444,702023
velocity_x_8.23e+06.csv,8.23E+06,0.0008,1.00E-01,0.03,3.21,0.15,0.16,437909,5724660,3301444,702023
velocity_x_8.23e+06.csv,8.23E+06,0.001,1.00E-01,0.04,3.21,0.15,0.16,437909,5724660,3301444,702023
velocity_x_8.23e+06.csv,8.23E+06,0.0011,1.00E-01,0.05,3.21,0.15,0.16,437909,5724660,3301444,702023
velocity_x_8.23e+06.csv,8.23E+06,0.0012,1.00E-01,0.06,3.21,0.15,0.16,437909,5724660,3301444,702023
velocity_x_8.23e+06.csv,8.23E+06,0.0014,1.00E-01,0.07,3.21,0.15,0.16,437909,5724660,3301444,702023
velocity_x_8.23e+06.csv,8.23E+06,0.0015,1.00E-01,0.08,3.21,0.15,0.16,437909,5724660,3301444,702023
velocity_x_8.23e+06.csv,8.23E+06,0.0016,1.00E-01,0.09,3.21,0.15,0.16,437909,5724660,3301444,702023
velocity_x_8.23e+06.csv,8.23E+06,0.0017,1.00E-01,0.1,3.21,0.15,0.16,437909,5724660,3301444,702023
velocity_x_8.23e+06.csv,8.23E+06,0.0019,1.00E-01,0.11,3.21,0.15,0.16,437909,5724660,3301444,702023
velocity_x_8.23e+06.csv,8.23E+06,0.0028,1.00E-01,0.12,3.21,0.15,0.16,437909,5724660,3301444,702023
velocity_x_8.23e+06.csv,8.23E+06,0.0027,1.00E-01,0.13,3.21,0.15,0.16,437909,5724660,3301444,702023
velocity_x_8.23e+06.csv,8.23E+06,0.002,1.00E-01,0.14,3.21,0.15,0.16,437909,5724660,3301444,702023
velocity_x_8.23e+06.csv,8.23E+06,0.0027,1.00E-01,0.15,3.21,0.15,0.16,437909,5724660,3301444,702023
velocity_x_8.23e+06.csv,8.23E+06,0.0026,1.00E-01,0.16,3.21,0.15,0.16,437909,5724660,3301444,702023
velocity_x_8.23e+06.csv,8.23E+06,0.0025,1.00E-01,0.17,3.21,0.15,0.16,437909,5724660,3301444,702023
velocity_x_8.23e+06.csv,8.23E+06,0.0027,1.00E-01,0.18,3.21,0.15,0.16,437909,5724660,3301444,702023
velocity_x_8.23e+06.csv,8.23E+06,0.003,1.00E-01,0.19,3.21,0.15,0.16,437909,5724660,3301444,702023
velocity_x_8.23e+06.csv,8.23E+06,0.0027,1.00E-01,0.2,3.21,0.15,0.16,437909,5724660,3301444,702023
velocity_x_8.23e+06.csv,8.23E+06,0.0033,1.00E-01,0.21,3.21,0.15,0.16,437909,5724660,3301444,702023
velocity_x_8.23e+06.csv,8.23E+06,0.0031,1.00E-01,0.22,3.21,0.15,0.16,437909,5724660,3301444,702023
velocity_x_8.23e+06.csv,8.23E+06,0.0029,1.00E-01,0.23,3.21,0.15,0.16,437909,5724660,3301444,702023
velocity_x_8.23e+06.csv,8.23E+06,0.0031,1.00E-01,0.24,3.21,0.15,0.16,437909,5724660,3301444,702023
velocity_x_8.23e+06.csv,8.23E+06,0.0036,1.00E-01,0.25,3.21,0.15,0.16,437909,5724660,3301444,702023
velocity_x_8.23e+06.csv,8.23E+06,0.0039,1.00E-01,0.26,3.21,0.15,0.16,437909,5724660,3301444,702023
velocity_x_8.23e+06.csv,8.23E+06,0.0031,1.00E-01,0.27,3.21,0.15,0.16,437909,5724660,3301444,702023
velocity_x_8.23e+06.csv,8.23E+06,0.0033,1.00E-01,0.28,3.21,0.15,0.16,437909,5724660,3301444,702023
velocity_x_8.23e+06.csv,8.23E+06,0.0039,1.00E-01,0.29,3.21,0.15,0.16,437909,5724660,3301444,702023
velocity_x_8.23e+06.csv,8.23E+06,0.0041,1.00E-01,0.3,3.21,0.15,0.16,437909,5724660,3301444,702023
velocity_x_8.23e+06.csv,8.23E+06,0.0034,1.00E-01,0.31,3.21,0.15,0.16,437909,5724660,3301444,702023
velocity_x_8.23e+06.csv,8.23E+06,0.004,1.00E-01,0.32,3.21,0.15,0.16,437909,5724660,3301444,702023
velocity_x_8.23e+06.csv,8.23E+06,0.0033,1.00E-01,0.33,3.21,0.15,0.16,437909,5724660,3301444,702023
velocity_x_8.23e+06.csv,8.23E+06,0.0039,1.00E-01,0.34,3.21,0.15,0.16,437909,5724660,3301444,702023
velocity_x_8.23e+06.csv,8.23E+06,0.0034,1.00E-01,0.35,3.21,0.15,0.16,437909,5724660,3301444,702023
velocity_x_8.23e+06.csv,8.23E+06,0.0033,1.00E-01,0.36,3.21,0.15,0.16,437909,5724660,3301444,702023
velocity_x_8.23e+06.csv,8.23E+06,0.004,1.00E-01,0.37,3.21,0.15,0.16,437909,5724660,3301444,702023
velocity_x_8.23e+06.csv,8.23E+06,0.0036,1.00E-01,0.38,3.21,0.15,0.16,437909,5724660,3301444,702023
velocity_x_8.23e+06.csv,8.23E+06,0.0043,1.00E-01,0.39,3.21,0.15,0.16,437909,5724660,3301444,702023
velocity_x_8.23e+06.csv,8.23E+06,0.0035,1.00E-01,0.4,3.21,0.15,0.16,437909,5724660,3301444,702023
pres-98x1200x1200_9.95e-01.csv,9.95E-01,0.0003,1.00E-05,0.01,5.52,0.34,0.88,151698465,0.960938,205698177,0.125
pres-98x1200x1200_9.95e-01.csv,9.95E-01,0.0004,1.00E-05,0.02,3.46,0.32,0.89,151698465,0.960938,205698177,0.125
pres-98x1200x1200_9.95e-01.csv,9.95E-01,0.0004,1.00E-05,0.03,3.46,0.32,0.89,151698465,0.960938,205698177,0.125
pres-98x1200x1200_9.95e-01.csv,9.95E-01,0.0005,1.00E-05,0.04,3.46,0.32,0.89,151698465,0.960938,205698177,0.125
pres-98x1200x1200_9.95e-01.csv,9.95E-01,0.0006,1.00E-05,0.05,3.46,0.32,0.89,151698465,0.960938,205698177,0.125
pres-98x1200x1200_9.95e-01.csv,9.95E-01,0.0007,1.00E-05,0.06,3.46,0.32,0.89,151698465,0.960938,205698177,0.125
pres-98x1200x1200_9.95e-01.csv,9.95E-01,0.0008,1.00E-05,0.07,3.46,0.32,0.89,151698465,0.960938,205698177,0.125
pres-98x1200x1200_9.95e-01.csv,9.95E-01,0.0008,1.00E-05,0.08,3.46,0.32,0.89,151698465,0.960938,205698177,0.125
pres-98x1200x1200_9.95e-01.csv,9.95E-01,0.0008,1.00E-05,0.09,3.46,0.32,0.89,151698465,0.960938,205698177,0.125
pres-98x1200x1200_9.95e-01.csv,9.95E-01,0.0008,1.00E-05,0.1,3.46,0.32,0.89,151698465,0.960938,205698177,0.125
pres-98x1200x1200_9.95e-01.csv,9.95E-01,0.0009,1.00E-05,0.11,3.46,0.32,0.89,151698465,0.960938,205698177,0.125
pres-98x1200x1200_9.95e-01.csv,9.95E-01,0.0009,1.00E-05,0.12,3.46,0.32,0.89,151698465,0.960938,205698177,0.125
pres-98x1200x1200_9.95e-01.csv,9.95E-01,0.0009,1.00E-05,0.13,2.94,0.4,0.75,151404009,0.960938,205698177,0.125
pres-98x1200x1200_9.95e-01.csv,9.95E-01,0.0009,1.00E-05,0.14,2.94,0.4,0.75,151404009,0.960938,205698177,0.125
pres-98x1200x1200_9.95e-01.csv,9.95E-01,0.001,1.00E-05,0.15,2.94,0.4,0.75,151404009,0.960938,205698177,0.125
pres-98x1200x1200_9.95e-01.csv,9.95E-01,0.001,1.00E-05,0.16,2.94,0.4,0.75,151404009,0.960938,205698177,0.125
pres-98x1200x1200_9.95e-01.csv,9.95E-01,0.0012,1.00E-05,0.17,4.88,0.41,0.71,151698465,0.960938,205698177,0.125
pres-98x1200x1200_9.95e-01.csv,9.95E-01,0.0012,1.00E-05,0.18,4.88,0.41,0.71,151698465,0.960938,205698177,0.125
pres-98x1200x1200_9.95e-01.csv,9.95E-01,0.0013,1.00E-05,0.19,4.88,0.41,0.71,151698465,0.960938,205698177,0.125
pres-98x1200x1200_9.95e-01.csv,9.95E-01,0.0019,1.00E-05,0.2,4.88,0.41,0.71,151698465,0.960938,205698177,0.125
pres-98x1200x1200_9.95e-01.csv,9.95E-01,0.0014,1.00E-05,0.21,1.79,0.36,0.69,151404009,0.960938,205698177,0.125
pres-98x1200x1200_9.95e-01.csv,9.95E-01,0.0014,1.00E-05,0.22,1.79,0.36,0.69,151404009,0.960938,205698177,0.125
pres-98x1200x1200_9.95e-01.csv,9.95E-01,0.0015,1.00E-05,0.23,1.79,0.36,0.69,151404009,0.960938,205698177,0.125
pres-98x1200x1200_9.95e-01.csv,9.95E-01,0.0016,1.00E-05,0.24,1.79,0.36,0.69,151404009,0.960938,205698177,0.125
pres-98x1200x1200_9.95e-01.csv,9.95E-01,0.0016,1.00E-05,0.25,1.79,0.36,0.69,151404009,0.960938,205698177,0.125
pres-98x1200x1200_9.95e-01.csv,9.95E-01,0.0015,1.00E-05,0.26,1.79,0.36,0.69,151404009,0.960938,205698177,0.125
pres-98x1200x1200_9.95e-01.csv,9.95E-01,0.0017,1.00E-05,0.27,1.79,0.36,0.69,151404009,0.960938,205698177,0.125
pres-98x1200x1200_9.95e-01.csv,9.95E-01,0.0023,1.00E-05,0.28,3.8,0.39,0.61,151698465,0.960938,205698177,0.125
pres-98x1200x1200_9.95e-01.csv,9.95E-01,0.0017,1.00E-05,0.29,3.8,0.39,0.61,151698465,0.960938,205698177,0.125
pres-98x1200x1200_9.95e-01.csv,9.95E-01,0.0018,1.00E-05,0.3,3.8,0.39,0.61,151698465,0.960938,205698177,0.125
pres-98x1200x1200_9.95e-01.csv,9.95E-01,0.0019,1.00E-05,0.31,4.52,0.39,0.58,151698465,0.960938,205698177,0.125
pres-98x1200x1200_9.95e-01.csv,9.95E-01,0.0018,1.00E-05,0.32,4.52,0.39,0.58,151698465,0.960938,205698177,0.125
pres-98x1200x1200_9.95e-01.csv,9.95E-01,0.0019,1.00E-05,0.33,1.44,0.37,0.57,151404009,0.960938,205698177,0.125
pres-98x1200x1200_9.95e-01.csv,9.95E-01,0.0019,1.00E-05,0.34,1.44,0.37,0.57,151404009,0.960938,205698177,0.125
pres-98x1200x1200_9.95e-01.csv,9.95E-01,0.0022,1.00E-05,0.35,1.44,0.37,0.57,151404009,0.960938,205698177,0.125
pres-98x1200x1200_9.95e-01.csv,9.95E-01,0.0021,1.00E-05,0.36,1.44,0.37,0.57,151404009,0.960938,205698177,0.125
pres-98x1200x1200_9.95e-01.csv,9.95E-01,0.0027,1.00E-05,0.37,1.44,0.37,0.57,151404009,0.960938,205698177,0.125
pres-98x1200x1200_9.95e-01.csv,9.95E-01,0.003,1.00E-05,0.38,3.78,0.3,0.53,151698465,0.960938,205698177,0.125
pres-98x1200x1200_9.95e-01.csv,9.95E-01,0.0021,1.00E-05,0.39,5.33,0.28,0.53,151992921,0.960938,205698177,0.125
