c0,c1,Requested_tolerance,estimated_error,l0,l1,Total_retrieve_size,MaxErr,MSE,PSNR
1.63,4.43,11586.2,10741.8,9,8,16239,1613.53,24.4072,87.4037
1.41,4.59,11586.2,7587.84,8,9,20277,1807.6,31.9312,86.2367
3.43,3.19,11586.2,10045.4,9,8,16239,1613.53,24.4072,87.4037
4.31,0.75,11586.2,10557.4,9,6,9873,5368.98,48.8649,84.3889
2.08,4.67,11586.2,6912,9,9,22235,1186.46,20.6461,88.1305
0.99,3.27,11586.2,10752,7,8,12573,3520.19,52.7312,84.0582
4.97,4.11,11586.2,9297.92,9,9,22235,1186.46,20.6461,88.1305
4.65,0.9,11586.2,8448,9,7,11839,3015.83,32.5649,86.1513
2.14,0.03,11586.2,11293.4,9,0,5260,62461.9,241.766,77.4449
3.56,4.71,11586.2,8468.48,9,9,22235,1186.46,20.6461,88.1305
3.56,0.69,11586.2,9297.92,9,6,9873,5368.98,48.8649,84.3889
1.65,3.51,11586.2,10567.7,8,8,14281,2416.77,35.4238,85.7859
0.71,2,11586.2,11100.2,7,7,8173,3984.33,59.9906,83.498
1.33,2.25,11586.2,7331.84,8,8,14281,2416.77,35.4238,85.7859
2.59,0.3,11586.2,10219.5,8,5,6308,9472.11,73.0466,82.6428
5.32,5.25,11586.2,10823.7,9,9,22235,1186.46,20.6461,88.1305
5.5,1.39,11586.2,11325.4,9,7,11839,3015.83,32.5649,86.1513
1.04,1.34,11586.2,9748.48,7,7,8173,3984.33,59.9906,83.498
5.48,3.77,11586.2,9472,9,9,22235,1186.46,20.6461,88.1305
1.08,1.37,11586.2,10035.2,7,7,8173,3984.33,59.9906,83.498
3.29,5.39,11586.2,8888.32,9,9,22235,1186.46,20.6461,88.1305
1.51,5.24,11586.2,8458.24,8,9,20277,1807.6,31.9312,86.2367
0.78,4.84,11586.2,11509.8,8,8,14281,2416.77,35.4238,85.7859
0.97,2.52,11586.2,9134.08,7,8,12573,3520.19,52.7312,84.0582
2.35,2.86,11586.2,10670.1,8,8,14281,2416.77,35.4238,85.7859
1.3,0.64,11586.2,10567.7,7,6,6207,6060.43,76.992,82.4144
0.79,4.43,11586.2,10690.6,8,8,14281,2416.77,35.4238,85.7859
0.63,1.47,11586.2,8601.6,7,7,8173,3984.33,59.9906,83.498
1.1,3.57,11586.2,9564.16,8,8,14281,2416.77,35.4238,85.7859
0.62,0.93,11586.2,10158.1,7,6,6207,6060.43,76.992,82.4144
2.43,0.18,11586.2,7925.76,8,5,6308,9472.11,73.0466,82.6428
3.25,0.42,11586.2,10096.6,8,6,7915,6161.85,60.2045,83.4825
0.39,4.85,11586.2,11530.2,7,8,12573,3520.19,52.7312,84.0582
4.35,2.53,11586.2,9635.84,9,8,16239,1613.53,24.4072,87.4037
1.97,4.83,11586.2,6963.2,9,9,22235,1186.46,20.6461,88.1305
0.03,5.44,11586.2,6062.08,5,9,17604,10757.7,116.258,80.6246
0.97,4.5,11586.2,11202.6,8,8,14281,2416.77,35.4238,85.7859
4.97,3.99,11586.2,9175.04,9,9,22235,1186.46,20.6461,88.1305
1.54,3.58,11586.2,10485.8,8,8,14281,2416.77,35.4238,85.7859
0.62,0.86,11586.2,9584.64,7,6,6207,6060.43,76.992,82.4144
1.48,4.43,11586.2,10588.2,9,8,16239,1613.53,24.4072,87.4037
5.53,3.99,11586.2,9748.48,9,9,22235,1186.46,20.6461,88.1305
0.61,2.61,11586.2,7843.84,7,8,12573,3520.19,52.7312,84.0582
1.79,3.39,11586.2,10608.6,8,8,14281,2416.77,35.4238,85.7859
5.47,0.6,11586.2,10516.5,9,6,9873,5368.98,48.8649,84.3889
3.76,0.03,11586.2,11027.1,10,0,10092,62077.9,236.104,77.5478
2.93,1.7,11586.2,9963.52,9,7,11839,3015.83,32.5649,86.1513
3.55,2.75,11586.2,9267.2,9,8,16239,1613.53,24.4072,87.4037
2.95,1.03,11586.2,10260.5,8,7,9881,3630.74,43.9802,84.8463
4.82,3.44,11586.2,8458.24,9,9,22235,1186.46,20.6461,88.1305
4.23,2.38,11586.2,9205.76,9,8,16239,1613.53,24.4072,87.4037
4,1.74,11586.2,11223,9,7,11839,3015.83,32.5649,86.1513
4.52,4.62,11586.2,9359.36,9,9,22235,1186.46,20.6461,88.1305
3.99,5.05,11586.2,9256.96,9,9,22235,1186.46,20.6461,88.1305
4.99,4.64,11586.2,9861.12,9,9,22235,1186.46,20.6461,88.1305
2.68,2,11586.2,10936.3,9,7,11839,3015.83,32.5649,86.1513
2.07,2.14,11586.2,10885.1,9,7,11839,3015.83,32.5649,86.1513
0.89,3.44,11586.2,10690.6,7,8,12573,3520.19,52.7312,84.0582
1.08,0.06,11586.2,8355.84,7,3,3125,26912.6,148.697,79.5558
1.56,0.41,11586.2,9748.48,7,6,6207,6060.43,76.992,82.4144
1.68,0.15,11586.2,9338.88,7,5,4600,10037.1,88.2151,81.8234
1.77,2.72,11586.2,9195.52,8,8,14281,2416.77,35.4238,85.7859
2.54,4.13,11586.2,11059.2,9,8,16239,1613.53,24.4072,87.4037
2.21,1.93,11586.2,10168.3,9,7,11839,3015.83,32.5649,86.1513
5.46,3.41,11586.2,9082.88,9,9,22235,1186.46,20.6461,88.1305
0.79,0.58,11586.2,7987.2,7,6,6207,6060.43,76.992,82.4144
4.98,4.54,11586.2,9748.48,9,9,22235,1186.46,20.6461,88.1305
0.1,1.61,11586.2,8232.96,5,7,7208,11566.1,126.99,80.2411
0.73,4.37,11586.2,10444.8,8,8,14281,2416.77,35.4238,85.7859
2.93,2.69,11586.2,8509.44,9,8,16239,1613.53,24.4072,87.4037
2.3,1.81,11586.2,9768.96,9,7,11839,3015.83,32.5649,86.1513
0.04,0.35,11586.2,7045.12,4,5,3470,22987.5,239.631,77.4834
4.57,1.87,11586.2,8509.44,9,8,16239,1613.53,24.4072,87.4037
1.36,5.18,11586.2,8089.6,8,9,20277,1807.6,31.9312,86.2367
0.41,1.87,11586.2,11018.2,6,7,7681,7425.55,87.5116,81.8582
3.73,0.01,11586.2,10673,8,0,3302,61949.9,252.876,77.2498
2.53,3.43,11586.2,9615.36,9,8,16239,1613.53,24.4072,87.4037
3.66,3.31,11586.2,10526.7,9,8,16239,1613.53,24.4072,87.4037
2.57,2.41,11586.2,7567.36,9,8,16239,1613.53,24.4072,87.4037
4.13,4.85,11586.2,9195.52,9,9,22235,1186.46,20.6461,88.1305
0.25,0.66,11586.2,7454.72,6,6,5715,9662.01,103.663,81.1226
0.96,0.02,11586.2,10000.2,7,0,1594,62973.9,267.733,77.0018
3.36,2.92,11586.2,9420.8,9,8,16239,1613.53,24.4072,87.4037
1.88,3.88,11586.2,9871.36,9,8,16239,1613.53,24.4072,87.4037
2.23,1.98,11586.2,10393.6,9,7,11839,3015.83,32.5649,86.1513
2.83,0.76,11586.2,8908.8,8,7,9881,3630.74,43.9802,84.8463
5.37,2.95,11586.2,11540.5,9,8,16239,1613.53,24.4072,87.4037
1.85,3.57,11586.2,11100.2,8,8,14281,2416.77,35.4238,85.7859
4.14,1.61,11586.2,10833.9,9,7,11839,3015.83,32.5649,86.1513
1.91,5.19,11586.2,7270.4,9,9,22235,1186.46,20.6461,88.1305
3.33,1.11,11586.2,11366.4,8,7,9881,3630.74,43.9802,84.8463
3.98,4.67,11586.2,8857.6,9,9,22235,1186.46,20.6461,88.1305
1.77,2.93,11586.2,9625.6,8,8,14281,2416.77,35.4238,85.7859
2.97,4.42,11586.2,7567.36,9,9,22235,1186.46,20.6461,88.1305
0.79,1.92,11586.2,11100.2,7,7,8173,3984.33,59.9906,83.498
4.08,1.45,11586.2,10117.1,9,7,11839,3015.83,32.5649,86.1513
1.86,1.07,11586.2,8192,8,7,9881,3630.74,43.9802,84.8463
0.79,2.72,11586.2,8806.4,7,8,12573,3520.19,52.7312,84.0582
5.08,5.29,11586.2,10618.9,9,9,22235,1186.46,20.6461,88.1305
2.96,5.21,11586.2,8366.08,9,9,22235,1186.46,20.6461,88.1305
1.83,0.58,11586.2,8499.2,8,6,7915,6161.85,60.2045,83.4825
2.35,4.93,11586.2,7454.72,9,9,22235,1186.46,20.6461,88.1305
0.87,1.97,11586.2,9850.88,8,7,9881,3630.74,43.9802,84.8463
4.74,4.66,11586.2,9625.6,9,9,22235,1186.46,20.6461,88.1305
3.07,4.17,11586.2,7413.76,9,9,22235,1186.46,20.6461,88.1305
0.57,2.67,11586.2,7802.88,7,8,12573,3520.19,52.7312,84.0582
1.31,5.32,11586.2,8130.56,8,9,20277,1807.6,31.9312,86.2367
4.33,5.35,11586.2,9912.32,9,9,22235,1186.46,20.6461,88.1305
1.23,3.23,11586.2,9134.08,8,8,14281,2416.77,35.4238,85.7859
4.38,1.95,11586.2,8478.72,9,8,16239,1613.53,24.4072,87.4037
2.16,1.86,11586.2,9830.4,9,7,11839,3015.83,32.5649,86.1513
2.06,1.65,11586.2,10977.3,8,7,9881,3630.74,43.9802,84.8463
2.89,4.87,11586.2,7946.24,9,9,22235,1186.46,20.6461,88.1305
1.38,0.07,11586.2,10240,7,3,3125,26912.6,148.697,79.5558
0.49,1.67,11586.2,8847.36,7,7,8173,3984.33,59.9906,83.498
2.25,2.54,11586.2,9809.92,8,8,14281,2416.77,35.4238,85.7859
4.88,2.83,11586.2,10793,9,8,16239,1613.53,24.4072,87.4037
0.44,1.4,11586.2,7536.64,7,7,8173,3984.33,59.9906,83.498
5.07,1.87,11586.2,9021.44,9,8,16239,1613.53,24.4072,87.4037
0.63,0.71,11586.2,8396.8,7,6,6207,6060.43,76.992,82.4144
4.62,4.62,11586.2,9461.76,9,9,22235,1186.46,20.6461,88.1305
0.82,0.55,11586.2,7864.32,7,6,6207,6060.43,76.992,82.4144
1.43,2.27,11586.2,7577.6,8,8,14281,2416.77,35.4238,85.7859
4.2,4.05,11586.2,8448,9,9,22235,1186.46,20.6461,88.1305
0.96,1.66,11586.2,10731.5,7,7,8173,3984.33,59.9906,83.498
5.37,0.13,11586.2,7628.8,9,5,8266,9269.12,61.5563,83.3861
4.19,1.87,11586.2,8120.32,9,8,16239,1613.53,24.4072,87.4037
2.82,4.51,11586.2,7505.92,9,9,22235,1186.46,20.6461,88.1305
4.09,0.94,11586.2,8038.4,9,7,11839,3015.83,32.5649,86.1513
0.64,2.64,11586.2,8028.16,7,8,12573,3520.19,52.7312,84.0582
5.38,1.41,11586.2,11284.5,9,7,11839,3015.83,32.5649,86.1513
5.04,0.05,11586.2,8437.76,9,3,6791,27168.6,122.525,80.3966
1.21,4.17,11586.2,11018.2,8,8,14281,2416.77,35.4238,85.7859
4.57,1.79,11586.2,8345.6,9,8,16239,1613.53,24.4072,87.4037
1.84,0.64,11586.2,9011.2,8,6,7915,6161.85,60.2045,83.4825
3.32,3.64,11586.2,10854.4,9,8,16239,1613.53,24.4072,87.4037
3.79,0.3,11586.2,8796.16,9,5,8266,9269.12,61.5563,83.3861
2.22,5.16,11586.2,7557.12,9,9,22235,1186.46,20.6461,88.1305
4.49,3.92,11586.2,8611.84,9,9,22235,1186.46,20.6461,88.1305
2.27,2.42,11586.2,7280.64,9,8,16239,1613.53,24.4072,87.4037
5.53,2.44,11586.2,10659.8,9,8,16239,1613.53,24.4072,87.4037
2.18,4.05,11586.2,10526.7,9,8,16239,1613.53,24.4072,87.4037
2.94,4.39,11586.2,7505.92,9,9,22235,1186.46,20.6461,88.1305
4.58,1.68,11586.2,11571.2,9,7,11839,3015.83,32.5649,86.1513
2.15,3.93,11586.2,10250.2,9,8,16239,1613.53,24.4072,87.4037
1.86,1.8,11586.2,11182.1,8,7,9881,3630.74,43.9802,84.8463
5.1,2.67,11586.2,10690.6,9,8,16239,1613.53,24.4072,87.4037
2.2,1.53,11586.2,10772.5,8,7,9881,3630.74,43.9802,84.8463
1.39,1.59,11586.2,9359.36,8,7,9881,3630.74,43.9802,84.8463
3.79,5.53,11586.2,9543.68,9,9,22235,1186.46,20.6461,88.1305
0.46,4.52,11586.2,11141.1,7,8,12573,3520.19,52.7312,84.0582
4.49,3.32,11586.2,11397.1,9,8,16239,1613.53,24.4072,87.4037
1.58,2.32,11586.2,7987.2,8,8,14281,2416.77,35.4238,85.7859
4.21,4.09,11586.2,8499.2,9,9,22235,1186.46,20.6461,88.1305
4.88,3.88,11586.2,8970.24,9,9,22235,1186.46,20.6461,88.1305
1.39,5.23,11586.2,8202.24,8,9,20277,1807.6,31.9312,86.2367
5.21,2.21,11586.2,9861.12,9,8,16239,1613.53,24.4072,87.4037
3.54,3.72,11586.2,11243.5,9,8,16239,1613.53,24.4072,87.4037
4.12,4.35,11586.2,8673.28,9,9,22235,1186.46,20.6461,88.1305
0.11,0.58,11586.2,11305,5,5,3635,14645,153.098,79.4291
3.16,3.86,11586.2,11141.1,9,8,16239,1613.53,24.4072,87.4037
0.71,5.28,11586.2,8314.88,7,9,18569,2800.28,48.7127,84.4024
0.89,2.22,11586.2,10915.8,8,7,9881,3630.74,43.9802,84.8463
0.63,4.44,11586.2,7127.04,7,9,18569,2800.28,48.7127,84.4024
3.03,4.57,11586.2,7782.4,9,9,22235,1186.46,20.6461,88.1305
4.36,3.78,11586.2,8335.36,9,9,22235,1186.46,20.6461,88.1305
5.52,4.94,11586.2,10711,9,9,22235,1186.46,20.6461,88.1305
1.31,0.44,11586.2,8970.24,7,6,6207,6060.43,76.992,82.4144
2.27,2.3,11586.2,7034.88,9,8,16239,1613.53,24.4072,87.4037
1.24,2.78,11586.2,8232.96,8,8,14281,2416.77,35.4238,85.7859
1.36,1.83,11586.2,10281,8,7,9881,3630.74,43.9802,84.8463
3.87,4.71,11586.2,8785.92,9,9,22235,1186.46,20.6461,88.1305
3.3,4.72,11586.2,8212.48,9,9,22235,1186.46,20.6461,88.1305
1.72,2.38,11586.2,8396.8,8,8,14281,2416.77,35.4238,85.7859
0.33,0.78,11586.2,9093.12,6,6,5715,9662.01,103.663,81.1226
2.69,2.61,11586.2,8099.84,9,8,16239,1613.53,24.4072,87.4037
2.11,3.23,11586.2,10936.3,8,8,14281,2416.77,35.4238,85.7859
4.84,1.89,11586.2,8826.88,9,8,16239,1613.53,24.4072,87.4037
3.73,5.34,11586.2,9287.68,9,9,22235,1186.46,20.6461,88.1305
3.93,2.33,11586.2,8796.16,9,8,16239,1613.53,24.4072,87.4037
1.4,3.82,11586.2,10690.6,8,8,14281,2416.77,35.4238,85.7859
0.16,3.22,11586.2,7905.28,6,8,12081,5753.57,79.5389,82.273
4.71,1.92,11586.2,8755.2,9,8,16239,1613.53,24.4072,87.4037
3.15,5.46,11586.2,8816.64,9,9,22235,1186.46,20.6461,88.1305
1.99,0.3,11586.2,8990.72,8,5,6308,9472.11,73.0466,82.6428
1.5,3.21,11586.2,9646.08,8,8,14281,2416.77,35.4238,85.7859
1.58,0.72,11586.2,9134.08,8,6,7915,6161.85,60.2045,83.4825
3.77,3.25,11586.2,10516.5,9,8,16239,1613.53,24.4072,87.4037
3.88,3.67,11586.2,11489.3,9,8,16239,1613.53,24.4072,87.4037
3.15,4.55,11586.2,7884.8,9,9,22235,1186.46,20.6461,88.1305
4.6,0.37,11586.2,10772.5,9,5,8266,9269.12,61.5563,83.3861
3.18,1.95,11586.2,11243.5,9,7,11839,3015.83,32.5649,86.1513
3.76,0.21,11586.2,11141.1,8,5,6308,9472.11,73.0466,82.6428
4.61,3.05,11586.2,10967,9,8,16239,1613.53,24.4072,87.4037
0.88,4.28,11586.2,10567.7,8,8,14281,2416.77,35.4238,85.7859
5.5,1.8,11586.2,9318.4,9,8,16239,1613.53,24.4072,87.4037
3.72,1.64,11586.2,10526.7,9,7,11839,3015.83,32.5649,86.1513
1.46,1.01,11586.2,10117.1,7,7,8173,3984.33,59.9906,83.498
0.24,2.24,11586.2,11141.1,6,7,7681,7425.55,87.5116,81.8582
3.05,3.13,11586.2,9533.44,9,8,16239,1613.53,24.4072,87.4037
1.51,0.02,11586.2,9160.49,8,0,3302,61949.9,252.876,77.2498
5.07,1.62,11586.2,8509.44,9,8,16239,1613.53,24.4072,87.4037
1.29,4.64,11586.2,7393.28,8,9,20277,1807.6,31.9312,86.2367
0.69,0.61,11586.2,7823.36,7,6,6207,6060.43,76.992,82.4144
0.35,3.44,11586.2,8478.72,7,8,12573,3520.19,52.7312,84.0582
2.35,5.45,11586.2,7987.2,9,9,22235,1186.46,20.6461,88.1305
2.22,1.68,11586.2,11427.8,8,7,9881,3630.74,43.9802,84.8463
3.32,0.43,11586.2,10321.9,8,6,7915,6161.85,60.2045,83.4825
2.56,3.06,11586.2,11509.8,8,8,14281,2416.77,35.4238,85.7859
1.46,0.95,11586.2,9871.36,7,7,8173,3984.33,59.9906,83.498
1.43,3.02,11586.2,9113.6,8,8,14281,2416.77,35.4238,85.7859
3.65,1.61,11586.2,10332.2,9,7,11839,3015.83,32.5649,86.1513
2.85,3.92,11586.2,10946.6,9,8,16239,1613.53,24.4072,87.4037
1.08,2.03,11586.2,10526.7,8,7,9881,3630.74,43.9802,84.8463
0.09,3.25,11586.2,7393.28,6,8,12081,5753.57,79.5389,82.273
4.26,4.76,11586.2,9236.48,9,9,22235,1186.46,20.6461,88.1305
2.43,0.1,11586.2,8253.44,8,4,5568,20265.2,126.102,80.2716
5.27,5.34,11586.2,10864.6,9,9,22235,1186.46,20.6461,88.1305
0.16,0.86,11586.2,9666.56,5,6,5242,12517.4,145.119,79.6616
2.07,3.74,11586.2,9779.2,9,8,16239,1613.53,24.4072,87.4037
2.65,2,11586.2,10905.6,9,7,11839,3015.83,32.5649,86.1513
1.65,3.93,11586.2,11427.8,8,8,14281,2416.77,35.4238,85.7859
4.62,1.02,11586.2,8908.8,9,7,11839,3015.83,32.5649,86.1513
4.02,3.55,11586.2,11386.9,9,8,16239,1613.53,24.4072,87.4037
2.56,0.39,11586.2,8437.76,8,6,7915,6161.85,60.2045,83.4825
0.1,3.25,11586.2,7475.2,6,8,12081,5753.57,79.5389,82.273
2.43,2.72,11586.2,8058.88,9,8,16239,1613.53,24.4072,87.4037
4.31,5.28,11586.2,9820.16,9,9,22235,1186.46,20.6461,88.1305
5.49,4.89,11586.2,10629.1,9,9,22235,1186.46,20.6461,88.1305
2.22,4.54,11586.2,11571.2,9,8,16239,1613.53,24.4072,87.4037
0.52,2.47,11586.2,7188.48,7,8,12573,3520.19,52.7312,84.0582
2.35,5.17,11586.2,7700.48,9,9,22235,1186.46,20.6461,88.1305
3.42,0.83,11586.2,10301.4,9,6,9873,5368.98,48.8649,84.3889
2.56,2.47,11586.2,7680,9,8,16239,1613.53,24.4072,87.4037
0.27,2.39,11586.2,10895.4,7,7,8173,3984.33,59.9906,83.498
1.47,3.61,11586.2,10403.8,8,8,14281,2416.77,35.4238,85.7859
0.1,4.27,11586.2,10383.4,5,8,11608,11379.5,120.569,80.4665
2.64,0.85,11586.2,8888.32,8,7,9881,3630.74,43.9802,84.8463
2.08,1.85,11586.2,9707.52,9,7,11839,3015.83,32.5649,86.1513
3.75,3.23,11586.2,10455,9,8,16239,1613.53,24.4072,87.4037
3.96,1.92,11586.2,7987.2,9,8,16239,1613.53,24.4072,87.4037
1.61,0.16,11586.2,9216,7,5,4600,10037.1,88.2151,81.8234
3.73,3.36,11586.2,10700.8,9,8,16239,1613.53,24.4072,87.4037
2.29,5.34,11586.2,7813.12,9,9,22235,1186.46,20.6461,88.1305
0.5,4.32,11586.2,10895.4,7,8,12573,3520.19,52.7312,84.0582
0.72,1.85,11586.2,10526.7,7,7,8173,3984.33,59.9906,83.498
4.54,2.85,11586.2,10485.8,9,8,16239,1613.53,24.4072,87.4037
3.75,1.6,11586.2,10393.6,9,7,11839,3015.83,32.5649,86.1513
1.11,1.02,11586.2,8724.48,7,7,8173,3984.33,59.9906,83.498
1.36,0.36,11586.2,11468.8,7,5,4600,10037.1,88.2151,81.8234
5.23,2.47,11586.2,10414.1,9,8,16239,1613.53,24.4072,87.4037
1.1,0.21,11586.2,11386.9,7,4,3860,20303.5,141.577,79.7689
0.12,5.45,11586.2,6072.32,7,9,18569,2800.28,48.7127,84.4024
1.1,5.52,11586.2,7905.28,8,9,20277,1807.6,31.9312,86.2367
4.41,3.58,11586.2,8181.76,9,9,22235,1186.46,20.6461,88.1305
1.89,3.05,11586.2,10117.1,8,8,14281,2416.77,35.4238,85.7859
4.8,0.23,11586.2,8683.52,9,5,8266,9269.12,61.5563,83.3861
0.72,5.13,11586.2,8202.24,7,9,18569,2800.28,48.7127,84.4024
4.28,1.15,11586.2,9093.12,9,7,11839,3015.83,32.5649,86.1513
2.37,3.21,11586.2,11427.8,8,8,14281,2416.77,35.4238,85.7859
0.5,3.67,11586.2,9564.16,7,8,12573,3520.19,52.7312,84.0582
1.13,1.53,11586.2,10895.4,7,7,8173,3984.33,59.9906,83.498
4.28,2.46,11586.2,9420.8,9,8,16239,1613.53,24.4072,87.4037
4.74,2.47,11586.2,9912.32,9,8,16239,1613.53,24.4072,87.4037
0.61,5.36,11586.2,7987.2,7,9,18569,2800.28,48.7127,84.4024
4.72,0.68,11586.2,10403.8,9,6,9873,5368.98,48.8649,84.3889
2.27,2.05,11586.2,10721.3,9,7,11839,3015.83,32.5649,86.1513
2.19,3.67,11586.2,9758.72,9,8,16239,1613.53,24.4072,87.4037
4.86,0.79,11586.2,11448.3,9,6,9873,5368.98,48.8649,84.3889
1.53,4.1,11586.2,11530.2,8,8,14281,2416.77,35.4238,85.7859
0.25,3.1,11586.2,7372.8,7,8,12573,3520.19,52.7312,84.0582
0.42,5.36,11586.2,7208.96,7,9,18569,2800.28,48.7127,84.4024
4.01,0.59,11586.2,8939.52,9,6,9873,5368.98,48.8649,84.3889
1.44,0.36,11586.2,8847.36,7,6,6207,6060.43,76.992,82.4144
2.38,2.54,11586.2,7639.04,9,8,16239,1613.53,24.4072,87.4037
0.62,1.1,11586.2,11550.7,7,6,6207,6060.43,76.992,82.4144
1.58,0.1,11586.2,9748.48,7,4,3860,20303.5,141.577,79.7689
3.04,2.11,11586.2,7434.24,9,8,16239,1613.53,24.4072,87.4037
1.1,4.25,11586.2,10956.8,8,8,14281,2416.77,35.4238,85.7859
4.07,4.59,11586.2,8867.84,9,9,22235,1186.46,20.6461,88.1305
2,4.01,11586.2,10260.5,9,8,16239,1613.53,24.4072,87.4037
2.95,2.74,11586.2,8632.32,9,8,16239,1613.53,24.4072,87.4037
1.96,2.99,11586.2,10137.6,8,8,14281,2416.77,35.4238,85.7859
5.48,0.01,11586.2,8645.53,9,0,5260,62461.9,241.766,77.4449
3.89,4.72,11586.2,8816.64,9,9,22235,1186.46,20.6461,88.1305
1.1,2.79,11586.2,7966.72,8,8,14281,2416.77,35.4238,85.7859
1.35,3.27,11586.2,9461.76,8,8,14281,2416.77,35.4238,85.7859
3.24,5.06,11586.2,8499.2,9,9,22235,1186.46,20.6461,88.1305
4.5,3.79,11586.2,8488.96,9,9,22235,1186.46,20.6461,88.1305
2.35,1.86,11586.2,10025,9,7,11839,3015.83,32.5649,86.1513
3.4,4.51,11586.2,8099.84,9,9,22235,1186.46,20.6461,88.1305
4.1,4.74,11586.2,9052.16,9,9,22235,1186.46,20.6461,88.1305
4.66,1.82,11586.2,8499.2,9,8,16239,1613.53,24.4072,87.4037
5.04,2.05,11586.2,9359.36,9,8,16239,1613.53,24.4072,87.4037
2.41,1.81,11586.2,9881.6,9,7,11839,3015.83,32.5649,86.1513
3.21,0.83,11586.2,9973.76,8,7,9881,3630.74,43.9802,84.8463
3.82,4.03,11586.2,8038.4,9,9,22235,1186.46,20.6461,88.1305
2.33,5.18,11586.2,7690.24,9,9,22235,1186.46,20.6461,88.1305
3.33,4.4,11586.2,7915.52,9,9,22235,1186.46,20.6461,88.1305
3.09,4.82,11586.2,8099.84,9,9,22235,1186.46,20.6461,88.1305
4.01,0.64,11586.2,9349.12,9,6,9873,5368.98,48.8649,84.3889
0.26,1.3,11586.2,7454.72,6,7,7681,7425.55,87.5116,81.8582
0.74,3.35,11586.2,9891.84,7,8,12573,3520.19,52.7312,84.0582
3.88,2.28,11586.2,8642.56,9,8,16239,1613.53,24.4072,87.4037
1.66,0.59,11586.2,8232.96,8,6,7915,6161.85,60.2045,83.4825
5.05,1.95,11586.2,9164.8,9,8,16239,1613.53,24.4072,87.4037
4.54,2.31,11586.2,9379.84,9,8,16239,1613.53,24.4072,87.4037
0.54,1.24,11586.2,7290.88,7,7,8173,3984.33,59.9906,83.498
4.34,2.5,11586.2,9564.16,9,8,16239,1613.53,24.4072,87.4037
3.14,2.21,11586.2,7741.44,9,8,16239,1613.53,24.4072,87.4037
4.25,5.41,11586.2,9891.84,9,9,22235,1186.46,20.6461,88.1305
2.59,3.24,11586.2,9287.68,9,8,16239,1613.53,24.4072,87.4037
0.24,2.63,11586.2,6369.28,7,8,12573,3520.19,52.7312,84.0582
5.13,2.35,11586.2,10065.9,9,8,16239,1613.53,24.4072,87.4037
4.84,2.99,11586.2,11079.7,9,8,16239,1613.53,24.4072,87.4037
2.8,3.73,11586.2,10506.2,9,8,16239,1613.53,24.4072,87.4037
0.34,0.61,11586.2,7782.4,6,6,5715,9662.01,103.663,81.1226
1.86,3.45,11586.2,10874.9,8,8,14281,2416.77,35.4238,85.7859
4.88,2.26,11586.2,9625.6,9,8,16239,1613.53,24.4072,87.4037
0.65,4.29,11586.2,11448.3,7,8,12573,3520.19,52.7312,84.0582
3.74,3.84,11586.2,7761.92,9,9,22235,1186.46,20.6461,88.1305
3.03,2.16,11586.2,7526.4,9,8,16239,1613.53,24.4072,87.4037
4.8,2.07,11586.2,9154.56,9,8,16239,1613.53,24.4072,87.4037
2.03,4.76,11586.2,6952.96,9,9,22235,1186.46,20.6461,88.1305
1.3,2.95,11586.2,8704,8,8,14281,2416.77,35.4238,85.7859
0.09,1.93,11586.2,9379.84,5,7,7208,11566.1,126.99,80.2411
4.87,1.36,11586.2,10557.4,9,7,11839,3015.83,32.5649,86.1513
5.48,2.42,11586.2,10567.7,9,8,16239,1613.53,24.4072,87.4037
1.94,2.97,11586.2,10055.7,8,8,14281,2416.77,35.4238,85.7859
2.14,2.29,11586.2,11571.2,9,7,11839,3015.83,32.5649,86.1513
2.34,5.39,11586.2,7915.52,9,9,22235,1186.46,20.6461,88.1305
3.21,1.36,11586.2,8857.6,9,7,11839,3015.83,32.5649,86.1513
3.09,4.99,11586.2,8273.92,9,9,22235,1186.46,20.6461,88.1305
3.26,2.49,11586.2,8437.76,9,8,16239,1613.53,24.4072,87.4037
0.02,4.72,11586.2,10321.9,4,8,11443,22137.6,206.218,78.1356
4.63,1.48,11586.2,10803.2,9,7,11839,3015.83,32.5649,86.1513
2.3,3.93,11586.2,10403.8,9,8,16239,1613.53,24.4072,87.4037
0.69,4.37,11586.2,10362.9,8,8,14281,2416.77,35.4238,85.7859
1.1,3.04,11586.2,10731.5,7,8,12573,3520.19,52.7312,84.0582
3.16,1.95,11586.2,11223,9,7,11839,3015.83,32.5649,86.1513
2.06,3.12,11586.2,10608.6,8,8,14281,2416.77,35.4238,85.7859
0.37,4.61,11586.2,10956.8,7,8,12573,3520.19,52.7312,84.0582
1.2,4.86,11586.2,7434.24,8,9,20277,1807.6,31.9312,86.2367
1.83,4.54,11586.2,11171.8,9,8,16239,1613.53,24.4072,87.4037
0.72,0.04,11586.2,11141.1,6,2,2105,79175.5,328.419,76.1146
2.76,5.36,11586.2,8314.88,9,9,22235,1186.46,20.6461,88.1305
0.64,4.27,11586.2,11366.4,7,8,12573,3520.19,52.7312,84.0582
3.48,3.25,11586.2,10219.5,9,8,16239,1613.53,24.4072,87.4037
3.72,1.66,11586.2,10608.6,9,7,11839,3015.83,32.5649,86.1513
2.53,1.43,11586.2,11038.7,8,7,9881,3630.74,43.9802,84.8463
1.11,4.05,11586.2,10567.7,8,8,14281,2416.77,35.4238,85.7859
